product_supplier_id,product_id,supplier_id,supplier_price,supply_date
01HR87CQ7DW771A37TXATX8Q6V,334,01HR539PQDE4Q9RMKCMWZ2P9KJ,699.85,04/11/2012
01HR87CQ7ETNYGMRZSRMGKD5CC,893,01HR539MZZF3SYJPTXJ2JZ5P4Y,647.52,20/08/2023
01HR87CQ7G8JPB7N4D851GCH8C,561,01HR539PPVMZYJZMZS8YHV3JYK,340.92,22/01/2015
01HR87CQ7HXSE7S0AKGEEGJNG2,355,01HR539PQE2Q5113XTE8WJ4DBP,198.25,20/02/2017
01HR87CQ7J8B1GXGD5EDKQS565,756,01HR539PRCE4GJHSDEJTRW0140,355.9,31/07/2014
01HR87CQ7KN83V4XCFCVZ61N56,605,01HR539PQTYHNWQBVYQZ46M9QP,452.42,01/09/2022
01HR87CQ7MD0GAEAJSPP4D7RES,40,01HR539PS21J2FDQJFQ85YJDV2,876.85,01/04/2021
01HR87CQ7P9GPWWJQB43DXVTKP,724,01HR539PNX6K789M2N75X273SN,56.28,07/03/2018
01HR87CQ7QDB36WV8NMWVHN799,198,01HR539PRM0T7X3N7QHEB36HBX,819.95,22/02/2022
01HR87CQ7R6Q7F3B1KRZ4QGJBX,229,01HR539PQC57V612AZW27B2ZGT,381.99,14/10/2014
01HR87CQ7SXEEX3ZG831RHS58Q,642,01HR539PPC62PBW33X23QZPE0X,833.68,16/08/2014
01HR87CQ7TNE6QCWSM29Z7PHYV,737,01HR539PQM35Z9VBMAH4WQ5YP9,830.33,29/04/2016
01HR87CQ7V7GT9CWNXTG05GYMF,499,01HR539PRNS0ZESAV33RW2J3PX,674.17,18/07/2011
01HR87CQ7XKQ8TZFZQRJVYWXBT,66,01HR539PPKEND2MA8R6J2PD4BZ,917.56,29/09/2015
01HR87CPCKHSJY4QT1FH780FBF,582,01HR539PRE53A5XAT3PK31DM94,854.59,23/11/2021
01HR87CQ284WNHCYSCG5SGMX1P,135,01HR539PRZGMXFWB27E23A832K,414.88,27/07/2015
01HR87CQ7WKWV4MKK1Y1HM7R6M,377,01HR539PRE52Y9JC22CTFYSVPZ,742.18,30/11/2019
01HR87CQ7Y5FE0A9JRJCTR5ZVV,769,01HR539PRWSNR0BYHE6JSD1YMW,770.35,03/11/2012
01HR87CQ7ZF5B3NZT6EXKF8G5M,448,01HR539PRQFGYDKTG98FTTZQBR,241.87,11/10/2013
01HR87CQ80SCREG1VHJZHEQY7D,842,01HR539PQVJEH5AXHR29X2NHTA,198.87,12/10/2011
01HR87CQ81WAG6HGP3S2GHHZJ7,873,01HR539PPYYGR122Y0D2AK78K7,732.32,24/12/2013
01HR87CQ82ZCRGN1SRZJJ5414B,471,01HR539PRRXFJF0M6X7WWMJW6E,40.39,04/03/2019
01HR87CQ84B5SM62G91H4S36V5,932,01HR539PPMQXT5XEC7YWV75KR2,943.06,24/11/2022
01HR87CQ85NS2XFJP2BE8S2PMF,568,01HR539PQ08D2G0KFND7BWV9V9,698.88,23/07/2013
01HR87CQ86NVAHM89BA7R4V8Y1,941,01HR539PRM0T7X3N7QHEB36HBX,586.73,11/01/2013
01HR87CQ874DQJPNQGBSA7F0XP,544,01HR539PRV603K9HJ0S5TK9CBM,392.53,21/06/2017
01HR87CQ89KTPZK3RFQA1W90W1,791,01HR539PQHE2Y2VPPTD4Q730F9,528.01,05/07/2016
01HR87CQ8AZJDWXVW75PDCGDKR,491,01HR539PP9RQERZKGYYQ0CW9PK,769.16,03/05/2011
01HR87CQ8B8YDGEWGJKXXDRD7P,606,01HR539PR7G7TREZ2HZ79KQN37,748.7,04/08/2016
01HR87CQ8CSN4BS4ARX0PGZ4DY,110,01HR539PQGH6VHVEXT5Z66VPJS,869.31,04/01/2015
01HR87CQ8DK66H64KQYA9M2QP5,622,01HR539PPW54C05BR96BS8KJV2,293.32,18/12/2021
01HR87CQ8EW95SBY9J3AZ4NVJF,909,01HR539PHKDQYBMX30H34EGP8H,564.9,14/04/2019
01HR87CQ8G2ZQ3Y77B503W4SSE,213,01HR539PQ3AKZFAR42MAKG420F,63.4,23/03/2022
01HR87CQ8HAJK2VJNK0DAETEH5,605,01HR539PNFG3HPP00WKBPSKVAR,117.39,02/02/2012
01HR87CQ8JHDPQT5FYYQA033X4,33,01HR539PQCM861BM73T3JDTW2B,479.27,18/04/2010
01HR87CQ8KM8HNR71B6EY4B3NK,713,01HR539PS4B1DD70K1ZWA2MZHS,428.46,25/02/2017
01HR87CQ8MGS831TVRQ4N7ZDM9,98,01HR539PQSG42TEM0VX2A9KYTQ,97.14,11/03/2016
01HR87CQ8P26CXNV15JTN2AB9J,765,01HR539PS4PMMZJ6JMFN9G24VW,534.25,22/08/2014
01HR87CQ8Q1HZVW4S4X0J110RD,73,01HR539PQB2A7W1ZQHA9XMZMQG,500.43,05/11/2016
01HR87CQ8R494016YZWWHY8Z3T,134,01HR539PR67T948204CMSQBQJV,866.14,21/06/2013
01HR87CQ8S3ENHB415QFD77GPY,440,01HR539PQ162NDZE1ZETK5BB6S,978.19,22/07/2011
01HR87CQ8VD0GSQ39MJ1V66DD5,782,01HR539PPTKK4SKFY4Y6TS3T45,317.78,21/05/2023
01HR87CQ8W40SAF08HY0A2BYAF,85,01HR539PNREQ9DCDNKNVSV3W3R,110.15,10/02/2022
01HR87CQ8X455T10BBH70VH7SJ,646,01HR539PP88YR5KFX3MEBG2HDQ,218.62,10/12/2023
01HR87CQ8YAW3XCZVM87YQ6QX2,124,01HR539PRJWA19TH36944FA4F6,295.95,14/12/2012
01HR87CPCH8BZKB2C2QH223VWJ,562,01HR539PRZ7R3FCMP7S8VJMFX9,129.61,30/12/2015
01HR87CQ1PV9M8SZJMB7PGEA7G,47,01HR539PR6S3XWEWSYV5GAGEMT,80.69,04/02/2018
01HR87CQ77FEA60Y2Q0S74S46N,431,01HR539PQX4JFAEWVMJJAQHJFW,154.9,07/12/2015
01HR87CQ7995SHE3Q9YAG40EVN,109,01HR539PP0X9HM1S227WXN59M0,245.16,26/03/2017
01HR87CQ7APQ42GXFHZM49ZVB6,632,01HR539PPHM256CWXR586PGF93,511.84,29/05/2015
01HR87CQ7B6HHN08WHT3V6F4B9,447,01HR539PRW9R3M808MA8MGGH3F,315.12,21/06/2013
01HR87CQ7CZF0CY7W3CMN0SQED,145,01HR539PPNDW0T7W2V0V1K14E7,509.28,03/07/2021
01HR87CQ7DF7HK44EVRHXGFDAA,274,01HR539PRZRN8M20V8E91SFJAX,924.8,11/09/2013
01HR87CQ7FJ9H7MHC782HE9B3F,671,01HR539PPS1F3ZQG35DHTTVJFM,642.49,22/09/2014
01HR87CQ7G8F2K2JA89DYS3KP2,161,01HR539PS80YC6X5K07Q91KBPM,715.46,05/02/2019
01HR87CQ7HM4K5JKR064NBFC4D,221,01HR539PQ9SFJ4HSX4JZ8WNH6G,586.61,14/04/2018
01HR87CQ7JW2EH10WS07JA981S,563,01HR539PPYZFCRPZ99SXA4KGTZ,588.18,31/05/2022
01HR87CQ7K1H17RES088597VEN,519,01HR539PNQKX8EYKKG738D2WGQ,900.46,30/11/2023
01HR87CQ7M3270F600HT8SGCGY,63,01HR539PPJK06QF2FSX8SPZD16,142.05,16/05/2012
01HR87CQ7NGTQGK4B45ZGX4GKY,239,01HR539PREX9A3D2N3E8YCDX8X,266.81,29/10/2012
01HR87CQ7QAD9DWW8Y0328ZHZX,49,01HR539PJ4YCCMXDN29KND8F6T,792.23,22/05/2016
01HR87CQ7RY190XETW30CEYKES,877,01HR539PS21J2FDQJFQ85YJDV2,490.1,18/02/2014
01HR87CQ7SPVSG8PE55QQXZRZZ,207,01HR539PQY8F4JCDSXZSWMWYR5,990.3,23/04/2018
01HR87CQ7T7MNZMHJYKJMKDEE6,579,01HR539PRS7SGS9WA4DMDVJXGX,924.91,17/03/2012
01HR87CQ7VED0BS8B336YNTYGW,740,01HR539PR0G9X09HP541NDSFJA,595.67,18/10/2022
01HR87CQ7WMRQ60RBJHTDWM6JS,413,01HR539PRHYG65E3K4VV4NFM4N,187.19,16/03/2020
01HR87CQ7XEE5P74JC2KS1MP67,552,01HR539PQD9VJK915N560QPNSK,51.56,30/04/2015
01HR87CQ7Y7P31WDMRSB7HT6B7,680,01HR539PP5NRD2JNQBG371J8BN,503.21,27/05/2019
01HR87CQ7Z8VEN4X4TF5G62E89,602,01HR539PRCY6P0BX93PN1804MW,223.83,03/08/2023
01HR87CQ816WEAE5Q4TW4GQF13,739,01HR539PPR2CBJPN9KZTQFVBAT,244.58,30/09/2020
01HR87CQ82J0R57SYVDX03DYBV,622,01HR539PPAE6E037RBB621PBQX,349.85,06/04/2010
01HR87CQ83J332X329JEHZA8N0,890,01HR539PPWN96VFPNN2ZWJ7C7X,240.35,26/02/2020
01HR87CQ84NN4THEQ5VJKDQ3ZB,949,01HR539PQNK2NYN0CBYDZSNTBV,635.95,06/12/2013
01HR87CQ85X4JMTH3WV8TDR66Z,893,01HR539PRS3HE66243M3C24W3T,791.3,13/08/2018
01HR87CQ86Z70DTA9D7SPK02CQ,491,01HR539PPJM3MTSBXFS2XF044H,824.42,27/06/2011
01HR87CQ87ET2V9WNSDRRBY69X,602,01HR539PRV603K9HJ0S5TK9CBM,134.26,08/09/2011
01HR87CQ88DYTQ02ZF1ZSG9TEK,285,01HR539N4CZV2FW4BDET4PTJG6,429.8,28/08/2018
01HR87CQ89472YEHYJEM2FJ069,300,01HR539PJ52JDFX18742XB7G8W,69.33,26/05/2021
01HR87CQ8APP7QCV4GY86MQMA3,614,01HR539PPDTFFZEW2CYFJYCE0R,444.19,11/01/2016
01HR87CQ8B4CMNZ3WABB2D9MEY,692,01HR539PR10T8T3ZYZ65YQAQ90,539.77,08/04/2015
01HR87CQ8DYGKN1A5CZWH911RK,690,01HR539PQKD5ERPXGDBF6N2FC1,249.76,08/05/2014
01HR87CQ8E9HXX27J5813NGTT6,479,01HR539PS128FYBG43B90KDJ1R,624.79,30/03/2021
01HR87CQ8FQ9NS63HTCRP70EP5,736,01HR539PP0EP95WDKXMBZ11QNS,109.27,15/09/2019
01HR87CQ8G84DF9FA6AWCCT44A,938,01HR539PQFQQT4SGKJKGR5RQN2,442.8,07/05/2014
