order_id,customer_id,order_date,status_of_order
01HRVX104X5M8M1JRQX908V2VP,01HRVWP96564EFGBY19C1SXBM5,21/05/2022,Cancelled
01HRVX104YQX5Q3Q3FAWRR8GKZ,01HRVWP98702PYQ1TKY50Z1TM8,19/04/2020,Processed
01HRVX104YR3VRN3C3M4RG7BN5,01HRVWP96ACSQMD9WJWN61PFW8,10/05/2022,Processed
01HRVX104Z4B65EE3HF1KJN36W,01HRVWP9AW9X47W3EGB2T5G91X,15/07/2020,Cancelled
01HRVX1050JJ02GYNMG0WAC3DA,01HRVWP94ZFVZDB9E3RS9CDFDS,02/12/2023,Cancelled
01HRVX1051WYD7Z86AD2B6EZR1,01HRVWP9726WMTXPN1F2E170AE,11/11/2021,Processed
01HRVX105241RA51WZHEBBG2JH,01HRVWP97TV3J901ZKBJG3VYQN,03/06/2022,Processed
01HRVX10539QZMAKNP9VMPCWAA,01HRVWP95G0X1YGPF1NCV782HW,30/04/2023,Cancelled
01HRVX1053C1AZVWSPHZP8K8XR,01HRVWP96E6KWZED7GNYMH1AFR,15/07/2021,Cancelled
01HRVX10547Y8JH3W80ZQC1EA4,01HRVWP95ABRB8TF7A23BTA5KF,01/12/2021,Cancelled
01HRVX1055BSAEEX2CK21W6PD2,01HRVWP95CVH9KKXFVFAW7F1H3,13/06/2020,Processed
01HRVX0Z6BS3WWFQYBDY0GK5GX,01HRVWP95PDR3Y798ERA4Z48CB,09/11/2021,Cancelled
01HRVX101SDENE4CTYK3JM3G7B,01HRVWP92NG36ABH80N44FKRHG,21/03/2021,Processed
01HRVX107BQEGWNQMM5PKEWSP0,01HRVWPAGPGY5FKHG06JT15BZJ,27/02/2023,Processed
01HRVX107C7WPVKYJ7VE6GR62D,01HRVWP96CEG223SH06Q14TXYS,26/02/2023,Cancelled
01HRVX107D4HBC55VQ6404VRF6,01HRVWP9A35N541A7K7TPNNNQH,26/09/2020,Processed
01HRVX107E4DK4YGA6F96NRD3G,01HRVWP9BCRC8X0PSYAH5DKZSS,14/01/2022,Processed
01HRVX107E4SZ2SK04V4NDWZ8W,01HRVWP95W2S6R2MZTJDMQ8M6W,01/04/2023,Processed
01HRVX107FMKWJ5YGBJATR6TJ6,01HRVWP96PK1TG6T0BN6EZA4V5,21/09/2020,Processed
01HRVX107GZSWCPG0TEFWJT6HK,01HRVWP956EDZBTFR3HBTMNSGA,05/05/2020,Processed
01HRVX107HCBXBKWJ0E6S183F0,01HRVWP993GF5ATNFDRG30T9DA,19/09/2022,Processed
01HRVX107JVJVFWJPA7FZ28Q0R,01HRVWP93TYEA4NSP1ZTVW6VA1,21/06/2020,Processed
01HRVX107KQTB74BPM9H3T36EG,01HRVWP9651ZQQKJYK49K522GF,01/04/2021,Processed
01HRVX107K85KPQAAAJFG6WSPY,01HRVWP97G8K6FK5RA4P2HTRND,24/01/2021,Cancelled
01HRVX107MHMJBHTZSJ1CYTX6Z,01HRVWP9CQ00WXAS9JA0G8DNGV,10/02/2023,Cancelled
01HRVX107NJSDFX6PD79WRTPPV,01HRVWP95Q06E9HNN2SM85481W,27/10/2021,Cancelled
01HRVX107PDPC4AVFV1MXQ4ZBS,01HRVWP9CVNDXT0HP49YF3E2ZR,31/05/2020,Cancelled
01HRVX107QKJC3ATF2N77PP1KE,01HRVWP97TKPW2GSGQJJ2MVBCQ,06/01/2020,Cancelled
01HRVX107RNRY3VQT1WHFT5YZN,01HRVWP97KVYWTYCHHS84BCPPJ,24/02/2021,Processed
01HRVX107R7BJYWX7G6K1D6731,01HRVWP961DKXD5Q6E7PCS8WPA,27/09/2022,Processed
01HRVX107S99WM68PHZA2PK82X,01HRVWP97XJ0QN442DFT8XBSXG,20/10/2021,Processed
01HRVX107TDNNEH8WB1S4P3VYQ,01HRVWP990KZ9VFE25HH7GDJ44,07/03/2023,Processed
01HRVX107V1BSXTJYNMPBAGWP0,01HRVWP94SE1BYD2P6WTN5Z45D,08/04/2021,Cancelled
01HRVX107WE1K45WX817PHFZMN,01HRVWP96SVAEECRCEHCVGYGSE,05/09/2023,Cancelled
01HRVX107XWDVXMP1QN1AWMV6C,01HRVWP99GV6YVY8SS9KZF5NCS,13/06/2021,Processed
01HRVX107XGV2KHCAWTC6SCJW9,01HRVWP96XXVCMJ5F0BP0TQQG8,02/01/2020,Cancelled
01HRVX107YJSBN60VHR747654J,01HRVWP95DZHT85K56NNDRQEKS,15/01/2020,Cancelled
01HRVX107Z1K09FYZVJYVJB19Y,01HRVWP9BYKS6Z7BQE43H94RTD,28/02/2021,Processed
01HRVX1080EZ7QW9GEEN5ZKD66,01HRVWP96TR4TTE4R25XM0PSFY,26/10/2020,Cancelled
01HRVX1081J2991NEVJ8S9DSW2,01HRVWP97HTAC2ARTSXHFGFM55,09/06/2021,Cancelled
01HRVX10813T8P07JAPZRKGCWV,01HRVWP9584YX3GEFV05BB53J1,14/09/2022,Processed
01HRVX1082TSTC9ZA3S3C6MTMM,01HRVWP98A78A19938BMV7XD6Y,06/09/2020,Processed
01HRVX0T5EEGP3GH3A1CEP3X3C,01HRVWP98RE4ZNVNADQS0TAEBH,23/01/2023,Processed
01HRVX0VMYDGVJKTP7YDJSKKV7,01HRVWP9A35N541A7K7TPNNNQH,27/12/2020,Cancelled
01HRVX0VZZM6C4CQSQX02D5K62,01HRVWP9765ZEBG8956651T6BC,27/04/2023,Cancelled
01HRVX0W008J6871KS4BQ27J4Z,01HRVWP94T2513DZ99WGYFFBX8,14/12/2022,Processed
01HRVX0W01W7H14EZZRZ5PJE7P,01HRVWP9BSNRS4BTTJMZ4Y1GZ7,01/04/2022,Processed
01HRVX0W02BGD75VMAG9EAQMW8,01HRVWP9881TVW1NS27VG46T4Z,17/09/2021,Processed
01HRVX0W03HQEDD8PD73XDF4X3,01HRVWP96A7X4JHX6312DP0WJA,30/01/2023,Processed
01HRVX0W045HBMCVRT2FXPBBFN,01HRVWP98ZP22THTZC47R1YEP4,29/10/2021,Processed
01HRVX0W05CKHN9P9P6WBZNFZ2,01HRVWP95VWQD31WRBAYW9T4AQ,07/12/2023,Cancelled
01HRVX0W06DZFB2R0T50VEPA6P,01HRVWP99Q54P779MQ7YM0BTFP,10/08/2023,Cancelled
01HRVX0W078DZ75XSJASNDW5Y5,01HRVWP98XE9P8HE81K7MQVDP8,12/03/2021,Processed
01HRVX0W07YBN4F5H26F45F4AK,01HRVWP9AC9Y2ZBXKC7HS9Y8S8,10/10/2020,Cancelled
01HRVX0W083F3WQ2M124QRFN4V,01HRVWP9ADXQW5N32GB824KMWF,26/10/2020,Processed
01HRVX0W097XE61WF2W1NV7REM,01HRVWP96VPPK0GJ13ZW6APPQB,16/09/2022,Processed
01HRVX0W0A26N7J51XHXM43923,01HRVWP9AV3NNYR6EZTMYYH6KR,13/05/2021,Cancelled
01HRVX0W0BF9JC49SCG74DVZP1,01HRVWP97EEZC4FC0B456AA87A,05/04/2022,Cancelled
01HRVX0W0CC40RKZ326J3ERJT1,01HRVWP99229V0FSM862MS7F0Y,16/05/2020,Processed
01HRVX0W0DNS8QRR6SXJBHPNYS,01HRVWP963KNTGYW3HGS1JVEJM,20/02/2021,Cancelled
01HRVX0W0E3D1EYA5V67JBRGP0,01HRVWP9915RKZHJ5VF6KCBFSV,20/10/2022,Processed
01HRVX0W0FV5G1KRCEP2KJ4V3G,01HRVWP94KG9W6J67S6SY34NN5,18/07/2021,Processed
01HRVX0W0FXN66FDPKWQ75QW17,01HRVWP94FV0RZ7NTSMPVMCPZG,26/09/2022,Processed
01HRVX0W0GJC71YA54V8874RQR,01HRVWP98AWYHB9T9708FKQJCE,16/08/2021,Cancelled
01HRVX0W0HP00TJP3K11GPHV5M,01HRVWP97ZDENH0A3343YC9HW9,21/05/2022,Cancelled
01HRVX0W0J52MM5KXAG7CZWCBD,01HRVWP987SFGHAZDQZP2DR138,02/12/2020,Processed
01HRVX0W0KD8XH3RDFB9DVPGKC,01HRVWP956MTEX2B184BS1NWWC,28/09/2021,Processed
01HRVX0W0M889TDCWVGZTBKQZD,01HRVWP9A4AN8E8VNAM5CMAYWV,02/11/2023,Cancelled
01HRVX0W0MRRQ2HRN77CNNA5YX,01HRVWP983T6WBKFAK7MR2Q79R,12/04/2022,Cancelled
01HRVX0W0N82Y38TSNF3P40CJD,01HRVWP99FGJRKAX2ADWDCXEQ2,24/09/2020,Cancelled
01HRVX0W0PFQBK62FJEWV7TM86,01HRVWP9BHP8PNFD4AG95S6KTP,24/09/2021,Processed
01HRVX0W0Q3QX6S6MW70A48GDQ,01HRVWP9CNMJ8VD598CNGYAE62,29/12/2020,Cancelled
01HRVX0W0R628XDQ99QRD5T9TK,01HRVWP985TXHH438D097FC777,11/05/2022,Cancelled
01HRVX0W0SKGT28W5GR74J671R,01HRVWP982STW17QCFXQ01DZMC,01/10/2020,Cancelled
01HRVX0W0TZREF5V823ESGKBNN,01HRVWP99JPCPAPKD3FTAKHQGS,25/06/2023,Cancelled
01HRVX0W0VWFKMKNZ4FPQ8RNJC,01HRVWP9A062C8FRFSCQWWGK9N,25/01/2022,Cancelled
01HRVX0W0VD7FRZXTXR9M8TR49,01HRVWP99JZ0SK2W04K1RJDC2F,17/12/2023,Processed
01HRVX0W0WGR2QB3EE1WAZ0EZ5,01HRVWP9B679VCVQD9B0FV0SKR,10/05/2023,Processed
01HRVX0W0XMH6C28PGF8SZW3AJ,01HRVWP9BQGD9VCF303MM0GSVH,27/07/2020,Cancelled
01HRVX0W0YHJKTS37X5YKHESKD,01HRVWP99Q2RH0T2PZE3VRXF7V,08/01/2020,Processed
01HRVX0W0ZK2JAQWQWCQQ45F1N,01HRVWP96V27FZ9HXQCJCKBRM9,23/03/2020,Processed
