delivery_id,order_id,delivery_type,dispatched_date,delivered_date,delivery_status,delivery_cost
89750008315,01HRVX0W7RWCG4KQHVGC3KEABJ,Premium,2022-03-10,2022-03-12,Pending,35.95
65459892703,01HRVX0W7SC5SCFRGVJ0V65FH9,Standard,2023-09-05,2023-09-07,Delivered,26.48
13527610698,01HRVX0Z8YVAYD30Y16W0616NE,Premium,2021-11-04,2021-11-05,Shipped,36.94
42808970889,01HRVX104DW9CT0MAMKBFJKRXF,Premium,2021-06-05,2021-06-07,Delivered,5.34
72892026670,01HRVX10FJ46Z9RCS2H929644Y,Premium,2021-06-29,2021-07-01,Delivered,14.04
51414677676,01HRVX10FKMNDYY9NAQTRGQX18,Standard,2021-04-13,2021-04-16,Shipped,25.68
82645741476,01HRVX10FKPNRX44TPYW2XGXWP,Premium,2021-12-28,2022-01-01,Delivered,5.68
89896619633,01HRVX10FM1E7WT4TS0GRRXTK8,Premium,2022-08-02,2022-08-04,Delivered,35.08
97755980009,01HRVX10FNAS2J0XR8NP3K9NPF,Standard,2020-08-13,2020-08-15,Shipped,10.24
12187697267,01HRVX10FP3DTC7TPBTZHVCAWF,Standard,2021-02-17,2021-02-20,Pending,16.79
71041660128,01HRVX10FQV9FYMCG8DRGPWCGK,Premium,2022-01-02,2022-01-04,Shipped,9.24
61717109434,01HRVX10FRD9R27D7D21CCT7K5,Standard,2022-07-25,2022-07-26,Delivered,19.35
66571870868,01HRVX10FSXENY2CT4V5WM6JAK,Standard,2020-05-19,2020-05-21,Pending,5.83
25955235472,01HRVX10FTC0B7HHPBFD02KN4K,Premium,2020-08-22,2020-08-23,Pending,17.85
91642653882,01HRVX10FVBBDC9RZ27BXJSTCA,Standard,2020-12-13,2020-12-15,Pending,38.51
97992746618,01HRVX10FW27B8SCMCQCX0MPFR,Premium,2021-09-04,2021-09-06,Delivered,8.63
23639476059,01HRVX10FXQQEBV21PX823F0W5,Standard,2022-01-13,2022-01-17,Shipped,17.67
61110707866,01HRVX10FYR3Z8G0R1XA1ZPHZQ,Standard,2021-06-02,2021-06-06,Shipped,10.1
43534054169,01HRVX10FZW1WJHK7GXXY6PABQ,Premium,2022-10-30,2022-11-02,Pending,12.18
21956703290,01HRVX10G0NT7R3VWT1D9EKBG5,Standard,2022-05-01,2022-05-04,Shipped,13.31
97200372414,01HRVX10G05QKE7E6R0ZJ62T26,Premium,2022-04-02,2022-04-06,Shipped,42.33
59803171443,01HRVX10G16S9Z2ENJWHND7E3T,Standard,2023-05-06,2023-05-09,Shipped,41.15
13471650278,01HRVX10G26892TBKPR92NJ8XM,Standard,2023-05-31,2023-06-03,Pending,18.58
42412102817,01HRVX10G3W719N037JBRZE0P9,Standard,2020-07-29,2020-08-02,Pending,19.6
71500265073,01HRVX10G4NBJM9DCH8S65AKPA,Standard,2022-11-27,2022-11-29,Pending,24.04
72385313723,01HRVX10G50N600C5YJ3Q7571B,Premium,2023-07-31,2023-08-01,Delivered,5.36
23877434773,01HRVX10G6ZAVAN65FPKSXGJBD,Standard,2020-04-30,2020-05-02,Pending,27.81
70469505748,01HRVX10G7ZB42ZAMP2NR7VTHW,Premium,2020-10-18,2020-10-19,Shipped,46.95
88164114364,01HRVX10G8QH4T5QEM9S71KPNB,Standard,2023-05-13,2023-05-16,Delivered,23.44
97328231166,01HRVX10G9Z3Y5SSADWJBG4DWF,Premium,2023-01-31,2023-02-01,Shipped,17.59
10835782198,01HRVX10GACYYK1S27PZAJXE9F,Standard,2023-03-04,2023-03-07,Delivered,48.62
76841080670,01HRVX10GBSKY6Z5YEZ626Z8E6,Standard,2021-07-21,2021-07-22,Shipped,49.68
46947660266,01HRVX10GBM5BE2RG80SKHEG6G,Premium,2020-10-20,2020-10-24,Pending,26.35
41004798828,01HRVX0YYWWR0VDGT4NXCX1ATH,Standard,2022-06-06,2022-06-08,Delivered,9.18
70246146364,01HRVX0ZTK5JAB7BWE7G4M9NFX,Premium,2022-12-09,2022-12-13,Delivered,6.05
50766164126,01HRVX10033HYEP02MKVXD76D2,Premium,2021-04-18,2021-04-20,Delivered,5.92
48452681252,01HRVX1004B0F2DKBNADJVAMDG,Premium,2021-10-25,2021-10-28,Delivered,6.05
30535311016,01HRVX1005NVDK54953DM71WAV,Standard,2020-12-21,2020-12-25,Delivered,26.12
16113940649,01HRVX1006XTZ8FQ2DN3NQ91QV,Standard,2020-11-08,2020-11-11,Shipped,49.09
55645716875,01HRVX1007V5K3EN2D3PQ7X1P2,Standard,2021-03-13,2021-03-14,Pending,10.15
30968597778,01HRVX1008WQQBHRFRBTR801BV,Standard,2020-05-27,2020-05-29,Shipped,11.31
60007969425,01HRVX1009CCQ5TYSMWE1V7BAW,Premium,2023-06-15,2023-06-16,Pending,9.02
24588734284,01HRVX100AMRTYABDKQ3JDSB1H,Standard,2022-04-17,2022-04-20,Delivered,20.76
10243512682,01HRVX100A9E0BJ9EP3N4BWSEE,Premium,2020-01-21,2020-01-23,Delivered,27.19
28396113974,01HRVX100NDNF9A57FJRGXSGGP,Premium,2022-03-31,2022-04-04,Delivered,10.9
49656423294,01HRVX100PE1W1FEN4ZX2S9YDQ,Standard,2022-02-02,2022-02-06,Pending,30.93
99474348157,01HRVX100Q8MQ69EXKQYE786RW,Standard,2022-07-28,2022-07-31,Delivered,48.52
81945040397,01HRVX100RGG3ANVWW8PWMMGMH,Premium,2020-09-02,2020-09-05,Pending,34.57
91305753821,01HRVX100SS90PFV4CPQ3P4TZA,Standard,2023-04-20,2023-04-23,Pending,34.47
72691696721,01HRVX100TD4AT4FP6KJX6S2XQ,Standard,2021-11-01,2021-11-05,Delivered,37.68
17318525752,01HRVX100VG2XNNAFTQ7RV0YWD,Premium,2023-08-23,2023-08-24,Pending,12.93
68366288553,01HRVX100WBAGY1XA38459BZ7D,Standard,2022-06-23,2022-06-26,Delivered,15.14
51612108924,01HRVX100XQ45P64ZVY6R6VPK7,Premium,2023-01-06,2023-01-09,Shipped,25.39
89276673637,01HRVX100Y54V9FZD7H03JEA5H,Standard,2020-11-13,2020-11-15,Delivered,33.18
10866683239,01HRVX100Z888RWT0G18MBKRJQ,Premium,2023-03-08,2023-03-11,Shipped,12.14
75820697667,01HRVX10102085HA7AS1HC3D4S,Standard,2020-03-24,2020-03-26,Pending,31.42
76136403686,01HRVX1011QZHGNTJHSHQB7B3M,Standard,2023-11-13,2023-11-14,Shipped,7.23
16882472085,01HRVX1012WFAVGJTFDCR3RD4W,Standard,2021-10-23,2021-10-25,Pending,32.35
86738880810,01HRVX1013BD07BNPCQYZNMQRP,Premium,2020-07-15,2020-07-17,Pending,35.5
90099597731,01HRVX1014D0K6TKCCZ5HRPWHN,Premium,2022-12-29,2022-12-31,Delivered,29.78
20978279950,01HRVX1015ZWYZ7ZVNMC8DJKT7,Standard,2021-02-02,2021-02-04,Shipped,37.33
46302823916,01HRVX1016H4C1V04XBCMEDGBS,Premium,2022-02-18,2022-02-22,Delivered,49.02
65985213518,01HRVX1016T6WD4RF41YDTA48M,Premium,2020-10-26,2020-10-29,Pending,23.17
93158715285,01HRVX1017KV174VZ8VYJ5H0NF,Standard,2021-12-19,2021-12-21,Pending,46.28
28345744262,01HRVX0SYYQ7NBYJY1FGE801R4,Premium,2020-06-14,2020-06-16,Shipped,20.21
35111618926,01HRVX0VMP1A18R36VFYQNCTN2,Standard,2022-01-23,2022-01-24,Delivered,46.97
91988312292,01HRVX0VZNEVDCRJCQQZ2V5DVQ,Standard,2022-09-30,2022-10-03,Delivered,43.0
17226486731,01HRVX0VZPJ5KWPFQ7B6AFG7KM,Premium,2023-07-09,2023-07-10,Pending,49.23
74363763266,01HRVX0VZQKTSNQRV8C9MPK3RZ,Standard,2022-12-11,2022-12-15,Delivered,47.02
56134218536,01HRVX0VZRS6XQY0A2Z7FPYDHE,Premium,2023-06-06,2023-06-09,Shipped,30.39
34107907208,01HRVX0VZSGZB3A32WXWX5JAEN,Premium,2021-11-28,2021-11-30,Pending,40.7
94336688330,01HRVX0VZTQFGCBHWZ4WZKEP85,Standard,2021-09-06,2021-09-08,Delivered,5.16
32331866220,01HRVX0VZVWW18K5DND9F22Y9H,Premium,2022-01-27,2022-01-30,Pending,21.88
74733027744,01HRVX0VZW8KPFBS6KVW5DEMF3,Premium,2022-03-31,2022-04-03,Delivered,22.59
71137048845,01HRVX0VZXVZ3VR6KC91DKCFD6,Standard,2021-07-16,2021-07-19,Delivered,12.87
83603934821,01HRVX0VZY76V4SX7CCWBPAX9E,Standard,2020-07-30,2020-08-02,Pending,27.47
10062385384,01HRVX0VZZ9EMNMMHHD5XPJGDE,Premium,2022-08-07,2022-08-11,Pending,20.23
87269873590,01HRVX0VZZMV92JRRRVRSNEP9S,Premium,2021-09-25,2021-09-26,Delivered,14.54
77013618356,01HRVX0W001W7G45R5RRV1EGQY,Standard,2022-06-03,2022-06-07,Delivered,38.64
66557102885,01HRVX0W01FPSX2DCGNTJ2PCD9,Standard,2022-03-03,2022-03-05,Delivered,5.6
14188363302,01HRVX0W029AKCFPT2EYBDSGC7,Standard,2021-11-11,2021-11-15,Shipped,10.95
43743089633,01HRVX0W03XQNQNFBG7C12AJG8,Standard,2022-02-22,2022-02-23,Pending,12.83
22591956357,01HRVX0W04EW9W15TP8MCPJNWS,Standard,2020-08-13,2020-08-14,Delivered,13.75
85169988401,01HRVX0W053VM1GHQ5AC2CTMV6,Premium,2023-11-28,2023-12-02,Pending,36.17
65922445030,01HRVX0W06Q7MSAMKT5XT79427,Premium,2022-09-06,2022-09-09,Delivered,11.66
72467678273,01HRVX0W07SVP0WW92V6S8EFNE,Standard,2022-07-17,2022-07-18,Shipped,6.91
40514013509,01HRVX0W07B19HK618VQ5JT6GW,Premium,2020-12-09,2020-12-10,Shipped,33.73
80879895598,01HRVX0W085EVTMQ0MXNZ6PW5J,Premium,2023-12-04,2023-12-07,Shipped,16.54
90886738718,01HRVX0W09KVR926JT1783SZSM,Standard,2023-04-27,2023-04-30,Pending,16.5
39940706596,01HRVX0W0A8QT0VRCMA0Q21054,Premium,2020-07-10,2020-07-14,Delivered,20.79
57621428994,01HRVX0W0BT3H12167CGHFCKDK,Standard,2020-03-28,2020-03-29,Shipped,35.52
76656329724,01HRVX0W0C9FPFG5KXDEK073VP,Premium,2020-05-28,2020-06-01,Delivered,40.28
86439438183,01HRVX0W0D7TWB0ARA3ESDB7NF,Standard,2020-12-06,2020-12-07,Shipped,47.78
41463967854,01HRVX0W0E5PJE0M18520FX2QY,Standard,2023-05-31,2023-06-02,Shipped,12.16
35521796306,01HRVX0W0FBS1BG4MM6QEEFNC9,Standard,2023-12-17,2023-12-20,Delivered,40.51
22150169924,01HRVX0Z0H9AFGTDNKETZQCTTS,Premium,2020-12-11,2020-12-12,Delivered,39.96
95182741811,01HRVX0ZWZYMK8XA27YBBY1Z0Z,Standard,2023-02-03,2023-02-06,Pending,14.17
37280634738,01HRVX102J1XXC5R2537AJGG10,Standard,2021-10-13,2021-10-15,Shipped,17.92
50236816343,01HRVX102KHVNASSKR2J4YY668,Standard,2020-06-27,2020-06-30,Pending,36.97
45040326848,01HRVX102MWK7M0WQSR4Z3E9QV,Premium,2020-08-24,2020-08-26,Pending,49.52
53958015838,01HRVX102NH7YKWGPFTTT4SB6C,Premium,2021-09-01,2021-09-05,Delivered,44.08
48949925384,01HRVX102PSGKXHVKQF3VCRMZ5,Standard,2021-08-24,2021-08-26,Delivered,39.07
53019652386,01HRVX102Q7CTP74QT67JX0RX3,Premium,2022-05-08,2022-05-12,Shipped,30.6
85658768794,01HRVX102RNMF3VA3ED0PKXENB,Premium,2023-09-21,2023-09-22,Delivered,11.29
41199295951,01HRVX102S9NX0ND17YSR412BA,Premium,2023-10-18,2023-10-19,Delivered,43.49
21630257425,01HRVX102TNTKA4Y8PY2RVJK0E,Premium,2020-04-26,2020-04-29,Delivered,14.88
28454856695,01HRVX1030FVVVH52B9JEB64ED,Standard,2022-01-16,2022-01-18,Delivered,45.43
32143243086,01HRVX1031776VZ1SV88YVF9XQ,Premium,2021-01-01,2021-01-02,Shipped,20.51
84417397009,01HRVX1031N3W91WJ6MD5DG5ZN,Premium,2020-01-18,2020-01-21,Shipped,20.78
95987833708,01HRVX1032P51QB0VPRBD227R7,Premium,2023-07-28,2023-07-31,Pending,43.92
88895614921,01HRVX1033S5Y7DB1GT9XSDT48,Standard,2021-09-01,2021-09-03,Delivered,13.29
61113786061,01HRVX1034PT5R4NGRE289SBXV,Premium,2021-01-21,2021-01-24,Shipped,6.88
84085847752,01HRVX1035JF9KKZMH1QXGXTEH,Standard,2022-07-16,2022-07-20,Shipped,21.67
87040814291,01HRVX1036SZD0D857HS2GW8AG,Premium,2020-05-13,2020-05-15,Shipped,22.38
99756266352,01HRVX1036CKWJES23G1QYRSA5,Standard,2022-05-27,2022-05-29,Delivered,32.93
17523347571,01HRVX10370FF4AW2SNNAW5EQB,Premium,2020-03-27,2020-03-29,Shipped,37.42
66355167879,01HRVX1038WY6FDG95KD30JSPS,Standard,2023-09-30,2023-10-01,Pending,8.47
57768470593,01HRVX1039CTC2YPCE2H9RSXEV,Standard,2020-03-05,2020-03-06,Pending,16.39
97030741824,01HRVX103A8RNGJSE8G7PWYZ5B,Standard,2022-06-10,2022-06-13,Shipped,48.85
32945068753,01HRVX103BMP1B5HG4A7KRFE7F,Premium,2020-01-28,2020-01-29,Shipped,38.79
31770934860,01HRVX103CP91RHXDZP26AFB9J,Premium,2022-01-29,2022-01-30,Delivered,22.26
63907644523,01HRVX103DPF2RABT37AKZZ8MR,Premium,2023-08-01,2023-08-02,Delivered,23.62
81523022534,01HRVX103E47DX9BNNX0X831VR,Premium,2022-05-06,2022-05-08,Delivered,5.94
47083553170,01HRVX103F261HRHCCMVD97GC1,Standard,2020-01-05,2020-01-09,Shipped,6.32
46385836829,01HRVX103F739DH9X865T2CSZW,Premium,2020-06-24,2020-06-26,Pending,39.03
79036898592,01HRVX103GA6SEE3MXVM9EAMV3,Standard,2022-11-10,2022-11-14,Pending,14.13
45430392303,01HRVX0SZQ5MQ82J1AJ63B5QXD,Standard,2020-05-08,2020-05-09,Pending,29.11
93248243182,01HRVX0VJFCNB4CZZV9G3GXJQR,Premium,2020-08-16,2020-08-20,Pending,6.88
91167927051,01HRVX0VXGKC9Z9T6KHH4882KZ,Standard,2023-01-05,2023-01-07,Pending,7.7
65568928858,01HRVX0VXHKHK7G7FD8YV76ZBX,Standard,2021-11-20,2021-11-24,Shipped,42.95
77351195484,01HRVX0VXJDB64F1VB048ZMWAN,Standard,2020-01-12,2020-01-13,Shipped,37.6
62712261199,01HRVX0VXK7K7HQC0NSFGS7PWQ,Standard,2022-08-09,2022-08-12,Shipped,7.11
60868146658,01HRVX0VXMTXVC0TD8CYK0H9QB,Premium,2023-06-08,2023-06-09,Delivered,5.98
50071134465,01HRVX0VXN631TWRK8WQ0JRWPR,Premium,2023-12-06,2023-12-08,Shipped,20.9
33141302436,01HRVX0VXP5H3DFRW6P4KZ5S3F,Premium,2021-06-30,2021-07-03,Pending,6.26
14064198579,01HRVX0VXQ8WS62DD0AFQ2G9TV,Standard,2023-09-05,2023-09-08,Shipped,18.94
96776495508,01HRVX0VXR8NXEHSFYPW3B3AYK,Premium,2022-09-29,2022-10-02,Shipped,30.42
56811613193,01HRVX0VXSAY4QFVQ2Z3W12H7Y,Standard,2021-11-01,2021-11-04,Shipped,31.79
70403528105,01HRVX0VXTN0P6QNTSJ2YR80CD,Premium,2021-04-23,2021-04-27,Delivered,14.59
48586720776,01HRVX0VXV6A43P79S3PAEFNGT,Premium,2023-09-20,2023-09-24,Delivered,37.66
92322516539,01HRVX0VXWHBTTX99P8G6B4D8A,Standard,2020-01-28,2020-01-31,Pending,45.94
31639231013,01HRVX0VXXAJ6RSX30HA5B9SDE,Premium,2022-11-20,2022-11-24,Pending,20.32
99132980666,01HRVX0VXY8ACJPC4TS5YT2PHE,Standard,2020-12-11,2020-12-12,Delivered,23.71
57299095445,01HRVX0VXYVDPHVBN6WDWE9N6W,Premium,2023-01-14,2023-01-16,Pending,35.74
42356595837,01HRVX0VXZ2GPMP67B1VQKS8MZ,Standard,2022-05-05,2022-05-08,Pending,46.71
40469676523,01HRVX0VY0J0Y2GCS53YGMGR13,Standard,2023-04-18,2023-04-21,Delivered,19.12
38596900889,01HRVX0VY16KR2QF94XYHP9AGQ,Premium,2020-09-27,2020-10-01,Pending,25.86
47281769616,01HRVX0VY2GNE2DCJ8NGJZNP7J,Standard,2022-06-03,2022-06-04,Shipped,8.63
18067269656,01HRVX0VY3XTXFXGX93TDHXFR5,Standard,2021-05-24,2021-05-25,Shipped,19.07
84970349334,01HRVX0VY4TR2KZW4Y2K8TGJ3A,Standard,2022-09-09,2022-09-10,Pending,34.72
98412314728,01HRVX0VY5DCSAC1A0C51HNKZD,Premium,2020-04-13,2020-04-14,Pending,10.27
25595278203,01HRVX0VY6VRM8GZ0V2D2EXMK5,Premium,2023-06-09,2023-06-12,Delivered,31.61
55086930616,01HRVX0VY7RM8YDQ801T3T3MFY,Premium,2023-09-09,2023-09-11,Delivered,9.37
70406374680,01HRVX0VY71VEF8HG0T8TMTYXZ,Standard,2022-03-29,2022-03-30,Pending,29.95
95982987267,01HRVX0VY8668DM4KAJJ9R7K40,Premium,2023-02-19,2023-02-20,Shipped,20.64
30682190977,01HRVX0VY9RYEYTN9W28WC8Z8W,Premium,2020-06-03,2020-06-06,Delivered,49.74
67131955900,01HRVX0VYAPPK1BEBQXPY7177Y,Standard,2022-05-03,2022-05-06,Delivered,35.5
60097279947,01HRVX0SZF16YXRW8XSDQ8QJZN,Premium,2023-12-26,2023-12-27,Delivered,17.48
98559810783,01HRVX0VJDRYZNHMQR8WWY1MTP,Standard,2023-01-07,2023-01-11,Shipped,18.69
18935048864,01HRVX0VXEFVFCQEASD7CZ01DN,Premium,2020-06-01,2020-06-04,Pending,41.05
11975973709,01HRVX0VXFWWFDFT9CGY1DZGA1,Premium,2021-04-14,2021-04-15,Pending,45.95
42903882483,01HRVX0VXGQJFMCK05N57NQK06,Standard,2023-01-20,2023-01-23,Pending,24.22
45558822318,01HRVX0VXHE0C3ZG669FJXGG3E,Premium,2022-03-01,2022-03-04,Delivered,34.86
90692632870,01HRVX0VXH15D1KCJ0AM8M4T6W,Premium,2020-08-01,2020-08-03,Delivered,29.6
44373296871,01HRVX0VXJ2WH8Q8J5DFRTQJWF,Premium,2020-11-07,2020-11-11,Delivered,46.97
82606196391,01HRVX0VXKR5JJ83T52RNDB4SH,Premium,2021-12-07,2021-12-09,Shipped,25.67
40656974028,01HRVX0VXMBFM3ZG5535TE9TSV,Premium,2021-09-11,2021-09-14,Shipped,14.56
56778742727,01HRVX0VXN1YRJZC8EY0Z54QEE,Premium,2022-05-15,2022-05-18,Shipped,25.83
75816878789,01HRVX0VXPYQJWC66GC0KQ2TZV,Standard,2020-07-23,2020-07-26,Shipped,24.11
31046255500,01HRVX0VXQ9XD5DCY7BT2W9W3Y,Standard,2023-04-29,2023-05-01,Delivered,38.07
24650741643,01HRVX0VXQWSHF5Q0S6BC8SD82,Premium,2023-10-13,2023-10-14,Pending,22.05
13659931231,01HRVX0VXRDQ9FF7J9AA2W2CNT,Standard,2021-10-29,2021-11-01,Delivered,8.54
25514584081,01HRVX0VXSH6V3DN4QFY1MY32F,Premium,2023-08-22,2023-08-23,Delivered,12.83
50725578466,01HRVX0VXT4RNZ390R5AKDNZNR,Premium,2020-10-13,2020-10-16,Delivered,25.53
43798432463,01HRVX0VXWRMMPB65JTV7RC4QK,Premium,2021-10-04,2021-10-05,Shipped,47.46
79529320163,01HRVX0VXX760GXCSMV17AWDGX,Premium,2023-11-08,2023-11-10,Delivered,15.14
17885735710,01HRVX0VXYAF2N4ESWCMXRDBWJ,Premium,2020-11-06,2020-11-08,Shipped,37.46
70172595576,01HRVX0VY09FBDPGCYK549F597,Standard,2021-10-21,2021-10-24,Shipped,47.04
75708247027,01HRVX0VY1FWGX3VYJT1ME2EGR,Standard,2023-04-24,2023-04-26,Pending,22.23
15345791453,01HRVX0VY2Y4TMF3Q5ZSKKP8CV,Standard,2022-02-22,2022-02-23,Delivered,36.78
74201905523,01HRVX0VY4VV51CHGREN075JY6,Premium,2021-01-12,2021-01-15,Pending,35.18
85033013480,01HRVX0VY5311GNWF58374XNWJ,Premium,2020-10-23,2020-10-24,Shipped,17.55
23884168391,01HRVX0VY7F0B06Z1DJVBBBYG3,Premium,2023-06-23,2023-06-26,Pending,24.77
76648613404,01HRVX0VY84VMDQKV3DHM1ZFCQ,Premium,2020-01-29,2020-02-02,Shipped,29.46
11117676170,01HRVX0VY9M2HCB6VQRZKEX8VP,Premium,2022-03-27,2022-03-30,Pending,26.77
72011464101,01HRVX0VYB79M2SV8P1239C214,Premium,2021-07-25,2021-07-27,Shipped,29.14
81191128218,01HRVX0VYCJV7NV1DSA30B9AWX,Premium,2020-07-16,2020-07-17,Pending,22.79
21846142698,01HRVX0VYDYTCRRFCZTF4WG01G,Premium,2022-10-25,2022-10-27,Pending,41.54
79774442173,01HRVX0T02JJBE7RPA71EJ9815,Standard,2020-07-04,2020-07-06,Delivered,41.85
99754282150,01HRVX0VJVY0GF4XZWH4CF0Z2S,Standard,2022-07-05,2022-07-08,Shipped,49.55
45030166595,01HRVX0VXX0BCCAF0W0W9XJJHG,Premium,2023-01-28,2023-02-01,Pending,30.62
81670036202,01HRVX0VXYAKW72ZFMSH1M11J5,Standard,2020-10-09,2020-10-12,Delivered,44.97
55470589231,01HRVX0VXZ6D1KCS7D6TKWZ7MA,Standard,2020-06-29,2020-07-02,Delivered,47.21
66226466167,01HRVX0VXZYAZK9D1T48QD95VD,Premium,2022-05-26,2022-05-30,Shipped,25.97
44998605425,01HRVX0VY0H8N02YRC0FAS6TMZ,Standard,2022-01-31,2022-02-03,Delivered,41.2
35395673697,01HRVX0VY1JVP3YZC43BY4QK4S,Standard,2023-12-04,2023-12-07,Delivered,33.73
99692491614,01HRVX0VY2QR7ZVADWN3Y0CJA4,Standard,2023-08-12,2023-08-14,Delivered,47.57
53100631919,01HRVX0VY340HJ35STAHGNX2AG,Standard,2021-02-01,2021-02-02,Delivered,14.38
38538699646,01HRVX0VY4XF6VX324A9KZTDDC,Standard,2021-08-02,2021-08-05,Shipped,15.09
12217423785,01HRVX0VY5YNEKVHA5GFSNYJER,Premium,2020-05-18,2020-05-21,Delivered,36.08
20738692292,01HRVX0VY5EZ64T744X24BQRS8,Premium,2023-10-04,2023-10-06,Delivered,41.3
28861817897,01HRVX0VY6KQWQ9AQW0CC2X0B3,Standard,2021-03-02,2021-03-03,Delivered,12.34
35158890841,01HRVX0VY763ST78WGHYQ9780F,Premium,2020-06-16,2020-06-19,Pending,10.91
14251571798,01HRVX0VY8776399VWY221Q8G6,Standard,2022-02-22,2022-02-26,Pending,37.88
84020298107,01HRVX0VY93JBV1CBY4C2TK6CA,Standard,2020-05-27,2020-05-29,Pending,15.98
39662754592,01HRVX0VYA3FKYQ956RQ1CXFCJ,Premium,2022-02-12,2022-02-13,Delivered,41.33
70313155621,01HRVX0VYBMQAT6S4PBPGBQCSY,Standard,2022-08-01,2022-08-02,Pending,22.5
72399297755,01HRVX0VYBTF9JW5Z7VZS4PRV2,Standard,2021-09-16,2021-09-19,Pending,40.06
99438072811,01HRVX0VYC7RKW3YZ3FNVA7W18,Premium,2021-08-16,2021-08-20,Shipped,19.33
38732995288,01HRVX0VYD153T7CE6SV0MAB1C,Premium,2023-05-25,2023-05-26,Pending,45.31
71226741032,01HRVX0VYEACM6GNMJKESC90SS,Standard,2023-03-28,2023-04-01,Shipped,23.7
19701682417,01HRVX0VYF1J2Z6JPM1E4CXK0E,Premium,2021-07-24,2021-07-25,Delivered,35.89
82489709586,01HRVX0VYGJN0AWTQTF5313SEM,Premium,2020-04-06,2020-04-07,Pending,22.15
51658414142,01HRVX0VYGTS7FB2PZ4A4F1H4A,Standard,2022-12-24,2022-12-25,Delivered,24.43
54219734620,01HRVX0VYHXH0SHDNY46B889WT,Standard,2020-12-15,2020-12-18,Pending,38.43
71542810598,01HRVX0VYJ3JH9WK2EWK8F4YTD,Premium,2021-01-06,2021-01-09,Shipped,27.52
77223828268,01HRVX0VYKYY4Q5VHRD553TVGS,Standard,2020-02-18,2020-02-20,Delivered,26.4
89147515266,01HRVX0VYMC4K8GQ4CGG6AEQMZ,Standard,2023-08-17,2023-08-20,Pending,49.72
60435755358,01HRVX0VYNCZ55ZCDXK7J1HKB2,Premium,2023-01-03,2023-01-07,Delivered,20.02
11136138254,01HRVX0Z0327D6B6B5TAWK3RMV,Standard,2020-01-28,2020-01-29,Shipped,47.28
46696170018,01HRVX0ZVE5GWDTQAHXHMXK7PN,Premium,2022-01-25,2022-01-26,Delivered,8.97
27012872388,01HRVX1010HH5X765A76NC08YN,Standard,2021-07-25,2021-07-27,Shipped,10.36
31760392127,01HRVX1011RH5M2WDT7CWCP72G,Standard,2022-02-26,2022-03-02,Pending,38.38
22468323968,01HRVX10125CD8CMG4NGG3Q9YA,Standard,2022-06-29,2022-07-01,Shipped,28.0
66256552349,01HRVX1013BWA4G2A901VYWADC,Premium,2021-07-06,2021-07-08,Pending,40.87
44259638434,01HRVX1014GMFC9CC186FNCM5P,Premium,2022-03-04,2022-03-08,Delivered,17.01
63418980955,01HRVX1014X1Z1167AP2TC20K0,Premium,2022-03-28,2022-03-31,Delivered,26.57
60145787750,01HRVX1015EY0KE3CJZN9C8SDC,Premium,2022-09-20,2022-09-23,Shipped,45.95
56069596543,01HRVX1016425012RTKXS4E3NC,Premium,2022-10-17,2022-10-20,Delivered,22.66
14709314484,01HRVX1017JR29HMB6MSNTX075,Premium,2021-03-05,2021-03-08,Delivered,32.19
39329148133,01HRVX1019C1KXD0JJF3F2FQ8Q,Premium,2022-05-14,2022-05-17,Shipped,43.53
63008381655,01HRVX101AJ8K24N1C4J5CVBM1,Premium,2023-04-08,2023-04-12,Pending,34.71
86851329142,01HRVX101A2N1P3MMDJHCPNJNY,Premium,2021-12-27,2021-12-28,Pending,44.55
17164057526,01HRVX101BV8VVYPCDZWV97BC4,Premium,2022-11-30,2022-12-02,Delivered,24.95
24695908414,01HRVX101CCQCCXW6JP3X595D3,Premium,2023-09-20,2023-09-21,Pending,35.29
21887851532,01HRVX101DGPW9CY2JX4ADPZBM,Premium,2022-12-25,2022-12-27,Shipped,33.88
58372975469,01HRVX101E495S882SMQ1A58KH,Premium,2023-10-31,2023-11-02,Pending,6.4
14865011289,01HRVX101F63NNV3HRP2FTKA5K,Standard,2021-11-09,2021-11-13,Shipped,6.41
41172113018,01HRVX101G35S97WEJC4R8M34N,Premium,2023-09-06,2023-09-07,Pending,14.72
78745981817,01HRVX101HJ5R9Z4ZJ08P27X2P,Premium,2020-10-01,2020-10-02,Delivered,40.01
84398980209,01HRVX101J0HNT5AKFTQKXQ3G9,Standard,2021-05-26,2021-05-30,Pending,24.68
17833255639,01HRVX101KNVKFKB7G5XB8GM7W,Standard,2020-09-14,2020-09-18,Shipped,29.97
87780195617,01HRVX101MYP91VQM53Z1PH3NX,Standard,2022-07-01,2022-07-03,Pending,48.16
69693760464,01HRVX101PR5S1C4N8515X2JQ4,Premium,2021-10-10,2021-10-14,Delivered,23.94
48932849268,01HRVX101QD6N41XPQ0GFF2WN4,Premium,2020-10-15,2020-10-17,Pending,43.56
21837036138,01HRVX101R503ZMSJA6B4MJJA7,Standard,2023-02-25,2023-02-28,Shipped,38.3
60753009912,01HRVX101S90EXN64X7V7XW7YC,Standard,2023-01-24,2023-01-28,Shipped,17.98
12452059591,01HRVX101TWM5SEACW0VSPP5C7,Standard,2023-03-18,2023-03-21,Delivered,49.02
