payment_id,customer_id,product_id,order_id,amount,payment_date,payment_type
01HR88GS1STE4T019WEM82NPFF,01HR877T3KXEWHR6AVGB8BKHVQ,72,01HR879PS36QMZRNE6MB7CV9JN,238.66,12/10/2010,cash
01HR88GS1TNRP0QQX38HMAP15A,01HR877T3K4P3JXNT65KBZ2B0X,31,01HR879PRS5820DAB5PG3KH4RN,133.27,14/02/2022,cash
01HR88GS1TBMPHAK6C9PYK4G14,01HR877T9GA0XVV5RFD4RZ4YEJ,716,01HR879PR8SD6T9D8CHX14M727,1406.53,14/06/2014,cash
01HR88GS1V69CPKTKRKAY9A6JX,01HR877TA7YVK7D5X88TENMHA6,744,01HR879PQDGDNSPF944AFRHQ88,2000.0,09/09/2010,card
01HR88GQ5DZTGDQ78A06TV66YZ,01HR877T2RS820D1RPKYXBMJ8X,142,01HR879PR9BRN03CK7Z25WKH55,1354.14,13/04/2010,cash
01HR88GRPESE103KT80MA75RG4,01HR877TA7Z6R8QRG31THZXWZ7,772,01HR879PQP6B9HXY3A19W9KNSQ,639.44,16/05/2016,card
01HR88GS1GF8JD0Y6F2MH53TQP,01HR877TA7YVK7D5X88TENMHA6,933,01HR879PQR5FGMKYPRPM3Y9Y0Y,1854.19,26/04/2013,card
01HR88GS1H7XA1GTNPNXZP7FSM,01HR877T4V05DA1B097VDGKFW1,230,01HR879PQE7BAXGME3VN7R21B9,2000.0,30/12/2019,cash
01HR88GS1K3GGXH0DB91AJ30BJ,01HR877T2VVFDJWY60WKZGEPDQ,372,01HR879PTPCDRGPVXKPJBVGTDP,927.26,09/04/2011,card
01HR88GS3GBRF8JQB6FJXBSW4Y,01HR877T914RG637H2BENZ34AS,787,01HR879PTJBD1M7BXZQN0HKGCC,2000.0,31/03/2022,cash
01HR88GS3J5R54BTAW0S73RPNA,01HR877T8B6VB03YQ8YMC2602J,121,01HR879PQEAFAAC4CJ8NQW7BYC,2000.0,20/05/2014,card
01HR88GS3K4GE06BHVKZRST3R3,01HR877T6DK2NEEGB34V79YGPM,201,01HR879PTS7R70WPSS9JZQ9X17,1980.87,10/01/2022,cash
01HR88GS3M8AQDEA64HF8V1GXX,01HR877TB4H4A6ZS6SPMFNGYXQ,324,01HR879PTWR4WMGATJHBB9FYHS,858.65,11/09/2018,card
01HR88GS3NV9HRJXTEJBJH97BJ,01HR877T37Y166EDWB56A1RRDC,477,01HR879PRECC4WXSZFDMT2N3JW,2000.0,28/01/2016,card
01HR88GS3PFGSQV4G3K56CESJ5,01HR877T6NR4XGFF5NXNRAWM2Q,927,01HR879PS4X0TBN5NE14BA6RYT,2000.0,05/12/2016,card
01HR88GS3R88ZC7Z3T7WXGP5CF,01HR877T35PD0MKCD0MEQEVN34,743,01HR879PRZMZTYRQ2AGJQHGH28,242.41,14/12/2016,card
01HR88GS3SKSX9DGQPNHP2EFBS,01HR877T6SMH6WYWAAEMWCYQPC,645,01HR879PRQRMX04C6YC264PX9D,546.6,09/08/2013,cash
01HR88GS3TW3DJHFATP748C1VE,01HR877T6X674NJ0E6JGTMKZNZ,171,01HR879PRTBAN5H6S7QP6CRYZX,1261.04,26/04/2018,card
01HR88GS3VBSGH98XGSJK8W31E,01HR877T17SBQKEAT5D0WPP3VA,560,01HR879PT228EDQZHWZKAYHMDY,1367.52,24/04/2017,card
01HR88GS3WBXKTEMD67W4S03X3,01HR877T6VCHNHZ0WVGTXDQDAC,938,01HR879PTMPQA4Y20GA8JRCV3G,131.45,01/10/2012,card
01HR88GS3X1J13EDWD3MRZ5Z34,01HR877T8SX9SEC4MH6P4XZ0M1,236,01HR879PR8HM0FRFWV2J0SKZ67,2000.0,19/12/2013,card
01HR88GS3Y3KYXWVK5HZKAXQYF,01HR877T6HFYN3EPMN810G20EH,550,01HR879PQSH2Z1R30CZ1XAN003,2000.0,18/03/2012,card
01HR88GS40JGD3XHNBZXC7A1QC,01HR877T1Q7AR24G4464Y1ASGQ,803,01HR879PRFHDFG3WRA5755WX1C,260.18,06/07/2010,cash
01HR88GS41APEJB19ZEZ5BW3C4,01HR877T83DV8QYCW2KGBCT82K,921,01HR879PS7N7J5X0C7B0BSDAK0,2000.0,03/02/2013,card
01HR88GS420D74XSQX5BEP0FVV,01HR877T2BCQXNEV5V0VXHS55F,795,01HR879PTDACKHGPYTD0GFXX9J,2000.0,05/01/2011,card
01HR88GS43TKG3NX6TQ3J3H1GR,01HR877T8JKVVGB1C47HDB9CQA,242,01HR879PTGNFMR8B1C68X3WPN0,1070.73,28/10/2021,cash
01HR88GS44YP3CKNGT9AP80NEG,01HR877T8WQ1SR87C0ZJAJHQ6K,810,01HR879PS9C7SNNY2YWJJ58WNZ,535.74,26/01/2022,card
01HR88GS45T7NGT0RDPZ6C04XQ,01HR877T93Q6FNPGMTV3NZSZAK,613,01HR879PTQYKVJVQB8DF5RWY37,986.79,27/12/2014,card
01HR88GS460P1Y1T18S1TAGJXT,01HR877T8XWETC1TWBWMJJ7WZ6,777,01HR879PTEC9G5E958BDN73XY8,2000.0,09/11/2018,card
01HR88GS47X5826AFMHFHVX58D,01HR877T658RETZC3KR49JPF24,635,01HR879PRNJS603KFXJWTVTCTX,2000.0,08/01/2020,cash
01HR88GS4862VX5ENQJSSY549R,01HR877T9QPPCP0H07H2VPYQ8D,15,01HR879PV0N85Z7183SJMS30TS,2000.0,20/02/2020,cash
01HR88GS49J89KYTA640KCV87A,01HR877T2YBE9HEEVV1E4HJ28Q,88,01HR879PS8W67ZQP0FJ9E1X2SW,406.81,27/05/2021,cash
01HR88GS49XXVWV1GTZRYTX64M,01HR877T9BBF8FYPN1C8BNYEPC,913,01HR879PRS3YM3CFCJTK7BDTFQ,2000.0,22/07/2016,card
01HR88GS4AEZRWGAM0F12VQ9S7,01HR877TC7KHJM1B07Q46V4TA0,686,01HR879PRG6PMDXRW13H5TRFRJ,2000.0,02/02/2012,card
01HR88GS4BYSSTFMTKR38H1Y6S,01HR877T4SH867DG7W1YEWAQPK,6,01HR879PSM745XV9H8HXV4666M,918.59,08/04/2015,card
01HR88GQ66AY5KW7CN3Z6NB36A,01HR877T4T66PKPNB58Q6Y6FAG,788,01HR879PSC6Y6DZD2FH83M77RS,2000.0,09/06/2015,card
01HR88GRPT5SJ8J0MKNZAW31WH,01HR877T90C6YMP8D1S7W2B3SN,3,01HR879PQS53G3XW5AT7VT35V0,1759.95,18/04/2014,cash
01HR88GS1YNBK1CP6HQAAVWMR3,01HR877T41EA2F477X7HJFNA5Q,569,01HR879PCGEFWHG0TV795S9J64,145.44,10/08/2013,card
01HR88GS20W5BPXBD2EQKHV4RZ,01HR877T15H417CJFWK10HA7DF,836,01HR879PVCGB5F3S2ARHF5ZC6A,872.54,15/06/2010,card
01HR88GS21V18X1S1JX8J8H6TJ,01HR877T3KZ6JNW16WCBKXSZW5,109,01HR879PQGHSP3E8TQG8N2HQ6S,2000.0,31/05/2014,cash
01HR88GS239B9VDXN8X1PWFB9Q,01HR877T5A271G8PMX0KD7ZMBN,36,01HR879PRDRWQQMNY7WFQV71RD,2000.0,26/02/2017,card
01HR88GS24MHRA4347PQGHS1Z5,01HR877T6NP8V3NT29CHJBJ9BG,859,01HR879PR10YC3B624XRE6EQ1D,2000.0,07/02/2013,cash
01HR88GS26GD9RM5TK2EFFHBRB,01HR877T5PXA9KQWXZPHEDYRKC,1,01HR879PRBHKFJVZDNT0K6ZJNW,833.78,02/05/2012,card
01HR88GS28MRK01MDWJA8FB87S,01HR877T8CHES1FE61TTRT58E7,627,01HR879PSMXBQGW01AMS2STH9F,1536.77,11/05/2018,card
01HR88GS29P7GGQP5KVKMNP2BX,01HR877TAQS1GFMRSDZM32Z41D,186,01HR879PRNNWXD56R2MDWDMCYV,2000.0,22/05/2019,card
01HR88GS2BA3QE7S0VMWXK6333,01HR877T8EPJ8Q6M58ECYJ6CMW,779,01HR879PQFWCZ80GF8BASZNSFB,2000.0,06/03/2015,cash
01HR88GS2C5MVZVJZ58EK5HER8,01HR877TC647APAS6QPJ4QZV3J,327,01HR879PR7MDXRF31R6FJZ1NPG,2000.0,10/12/2021,card
01HR88GS2E96BXMB36C387AKC4,01HR877T880X035V7CX0V8T7XV,829,01HR879PS0F0GPPPZ8000984DZ,2000.0,13/07/2013,card
01HR88GS2FVPE8FSKQWRMGZYDT,01HR877T2RC6A6N402K58YKTDH,430,01HR879PSM745XV9H8HXV4666M,2000.0,10/01/2014,card
01HR88GS2H5MF98TZ8MTXDKJ68,01HR877T2F8QX65H6NN08BC9GS,304,01HR879PQSH2Z1R30CZ1XAN003,618.3,05/12/2016,cash
01HR88GS2K7JVG3B60ASBRAZ7T,01HR877T8YQAC481D4J0421GXX,661,01HR879PQQ3KH1T679FJBGK30Q,241.29,14/07/2018,card
01HR88GS2M0JE7724F49QTXCBR,01HR877T2N3F74XBH4BQX3BS0J,484,01HR879PTTG0JWFKQZ1MA32FYJ,1738.89,13/03/2018,cash
01HR88GS2PTRK2FBR48ESJCG4Z,01HR877T3DR7W9B86YF5ZXSTGS,283,01HR879PR199JM7SX2B29YSMYP,2000.0,28/05/2019,cash
01HR88GS2QS0NTT00KJBJ3AJHY,01HR877T1KPPF3AFDH0KVBV1XC,756,01HR879PS71GZP39D0F3RYCMVZ,2000.0,02/11/2016,cash
01HR88GS2SA3S0PQEZ7CBXAX60,01HR877T3A33VB5634ZXXZDP1J,255,01HR879PQTK8H9197EXFPSFQEP,2000.0,06/05/2012,card
01HR88GS2TDE93ZZARTDH13PC1,01HR877T6K0A1KNW8XFXK0P625,495,01HR879PR2KYVJK41Q586W81V3,223.07,05/12/2013,cash
01HR88GS2WF04WX7XZ497JCKM4,01HR877T0Q8P7P17RF33T3EKKE,919,01HR879PRCVBX0HME488YJ5B1Q,320.57,01/05/2014,card
01HR88GS2X6S1R5V9RKWMG79SQ,01HR877TA42EFPEXR33WMGHTJN,774,01HR879PTK4E88M3NFQKXVH6DX,2000.0,11/10/2023,card
01HR88GS2ZAPEFB044PH9E6SRW,01HR877T89AQRHCEMCJSNG9J0F,572,01HR879PTAMS5AEN1MDYZ1QSSY,2000.0,26/06/2015,card
01HR88GS303BZFF9Z69FAXAP1R,01HR877T8GD6F8N4GCZ5H0VREE,341,01HR879PT9Z9VPMJ3TYPXE9B5R,656.73,31/03/2023,card
01HR88GS32NK4ZRTQC6VE6KMMH,01HR877T29E7EZQHY2RSH4BCA1,673,01HR879PT7XBVT31782KK2ERH8,23.43,21/06/2019,card
01HR88GS33FM2NRV17HP6BEHPG,01HR877T1CZCSGKY74N3H9T22D,217,01HR879PRWGNXWP2G0Q8VKJ6F2,2000.0,23/11/2016,cash
01HR88GS35P6KV10W5WDCYMCPC,01HR877T2X5NNSW0YYP2RG9EQH,153,01HR879PRWN5HANZDW00ARV0RS,2000.0,05/09/2018,cash
01HR88GS36KBVNG9QY8924K3FS,01HR877T7SG2X3YPC3EGN6WF9P,53,01HR879PSR7XSHJGYJ8NCEP8WC,2000.0,28/08/2011,cash
01HR88GS3800B3ZY8E3Y3M7MH2,01HR877T1TVPXGD2HCGFT411JC,308,01HR879PS6CP8CDRRP4SH58046,2000.0,14/05/2016,card
01HR88GS3ACXPQZEA6MJKME70V,01HR877TARHC43W7B29GXGBYYF,914,01HR879PTC66FAS4NT2YEYKJZM,162.27,11/12/2018,cash
01HR88GQ8NRPMGN0JGDH9XZ4SW,01HR877T4S4P9H3FGA0W1J12W0,284,01HR879PTWPQ7SAEYP4FECVY8D,1562.46,12/12/2014,card
01HR88GRS2DKZB6TSP61MZP3HQ,01HR877T4M63Y9WYG2BBHCVBBH,307,01HR879PTAFBT61YBMR17NNXS5,995.84,01/08/2011,cash
01HR88GS49Q4JTW11F3ZSYW9WH,01HR877T8YQAC481D4J0421GXX,891,01HR879PRR95YZ146859HHXHPR,2000.0,13/08/2011,card
01HR88GS4AP9HAKKDCNT99FQVR,01HR877T0VAVCF272N2MR33KPA,28,01HR879PTKTXK12YW40AQ0M8GQ,2000.0,23/01/2023,cash
01HR88GS4C2BR2W2GT72N4184Q,01HR877T4BKE7TFK6AERQT3WJ4,158,01HR879PSHN37X97AGERAGZ5YJ,878.77,19/07/2012,cash
01HR88GS4E39V6D8GMEGADF71K,01HR877TAHYA7DWAGCP5XZMD8S,172,01HR879PR46T4GYAW57ZR0CCF1,2000.0,27/12/2010,cash
01HR88GS4FCN4JV8YRPYN9VBM2,01HR877T14MMEAKAQ403DT4MHV,80,01HR879PSEEZH85TQ60ERAZ1RK,1784.52,30/01/2022,cash
01HR88GS4HS96WP1CXFH5EN66F,01HR877T1NEGWA78AP9WHSQ698,777,01HR879PRCVBX0HME488YJ5B1Q,2000.0,12/03/2022,card
01HR88GS4JTBABQY17TPETNV1N,01HR877T2YBE9HEEVV1E4HJ28Q,89,01HR879PTBVKGXFAH559AYDEGK,590.12,25/02/2015,card
01HR88GS4MJWYMSRJF7XKWNRT5,01HR877T81S8XYDFG6Z6SMHD4K,880,01HR879PS8A78K57P5JMWQBY2A,994.57,24/03/2014,card
01HR88GS4NXMCMR9BSX5AJPRKX,01HR877T6CZCKDFGD1DHAYBJ46,82,01HR879PS1DZ2DNR44PV6HPQ46,2000.0,18/01/2021,card
01HR88GS4Q0C4RM1H0RSBQ338C,01HR877T6HXQYYH7SWAEJ7Z257,533,01HR879PS9410YGT8GCJAC9X2P,1434.46,15/11/2022,cash
01HR88GS4R7E2AEMNHAD1FP6X3,01HR877T64P1554WNKWN297HV1,259,01HR879PR66CSHKJ089DG94AE0,2000.0,03/06/2019,cash
01HR88GS4T0S12ZW34HSVHTKNA,01HR877T738GCPZJ0W6SSCEN8W,422,01HR879PR487NPT5HHY8Z3KVHG,2000.0,11/09/2012,cash
01HR88GS4VTBZW821RNTHD13HF,01HR877T1CZCSGKY74N3H9T22D,222,01HR879PSW275P3YVRX3S39JCN,244.32,21/11/2014,cash
01HR88GS4X2V2NVHX0JTVQ9739,01HR877T4RVZ2DARY3MQAXQ9C1,364,01HR879PT73AS1MN10BB3A9FWB,2000.0,25/07/2014,card
01HR88GS4Y3E505QQDB730ZMH7,01HR877T44MTMGSMEAWSVDW0FZ,160,01HR879PS0V5Z44BH4PASM07A6,786.63,15/09/2018,cash
01HR88GS509YTXT6SQZV1WHYFT,01HR877T8N04GVER777CJK4MZD,664,01HR879PT6JTXH27WEXHXH766Y,261.46,19/04/2022,cash
01HR88GS513RG4WHE8P6NMNX3E,01HR877T9TTHM3CD40B60BWJDJ,279,01HR879PTXHCVE4MCMVNWM832D,2000.0,04/10/2021,cash
01HR88GS5383ADKSGA0ETZ8SRP,01HR877T9PDSXVZ82D532NXMWC,92,01HR879PTPCDRGPVXKPJBVGTDP,2000.0,06/04/2022,card
01HR88GS5404V51ARTCEQGPHMR,01HR877T8WWMV6T0TMV8VFSEVF,865,01HR879PR61H7TVPP4D4KKTYE6,218.99,07/12/2020,card
01HR88GS56RJCAHAMP0R8043NT,01HR877T6CYP00NN4EVP8EVBSM,144,01HR879PRMBRQWVS00SV4PT59M,2000.0,09/09/2012,cash
01HR88GS57CVB854XH5TN2RM7R,01HR877T5NP35AN9NJF03J61TW,767,01HR879PQSM6PRQ0GECCQMNSG9,2000.0,19/11/2020,card
01HR88GS591YV1DDT1FG0SPHW9,01HR877T7WW4SEWY115PY8S0E9,337,01HR879PS0VF4WQDB41YSTDF2R,131.67,15/09/2012,cash
01HR88GS5BK8S2ZA89AXZP0247,01HR877T6BQCAX7070E8WYGRTC,363,01HR879PT751C5WXXAMWMFBM7T,2000.0,19/06/2014,card
01HR88GS5C3ERJ0C2WZ2AX3D9H,01HR877T7QWCKV4NEG9K3WMZ9D,710,01HR879PSAV6ADA63HFFW8TRHF,2000.0,06/04/2012,card
01HR88GS5E3HNXB43Q9FY1FDFQ,01HR877T1DS68RDEW44DQFYW42,37,01HR879PTQS0JC031DZR5R2NPH,214.59,26/01/2015,cash
01HR88GS5F1CY22E8W52WW1JCY,01HR877T67BT9R0JQAZAQPKNMY,67,01HR879PTJC87SQFE267D8M3MQ,408.91,11/08/2023,cash
01HR88GS5HC3HG25RMKS25GNQQ,01HR877TB04MJ1MYNMP4WVW98Y,274,01HR879PS36QMZRNE6MB7CV9JN,2000.0,07/05/2019,cash
01HR88GS5JEY2WKZ9NFQBKPZ9M,01HR877T5N6S0Y15H1C8HQB6V4,788,01HR879PS91B880QZHFZBJT4R0,2000.0,16/06/2021,card
01HR88GS5M0EREX48EDJD49XPM,01HR877TA1ZDMGMG65XJXNMQZG,157,01HR879PSBEFSTRFYXEHD5RKJC,2000.0,26/10/2015,cash
01HR88GQ5FCTHRF1V12KGR5ZVC,01HR877T3S6EWJH6B8RYFZ0T3T,806,01HR879PRBQ46JSQSJKDDW7T18,452.3,04/01/2018,cash
01HR88GRPMW62CXME86BNFN60A,01HR877T76RJQ16WA5SCN2YT20,104,01HR879PQFBJX4BMRAEBD1WBBP,2000.0,04/10/2014,cash
01HR88GS1NBB5GV29ZGET432E6,01HR877T8CQ537ZV0QTX4N5KCE,454,01HR879PT6X7F0CD8W2VEF7GZQ,2000.0,03/07/2013,card
01HR88GS1Q08VA6KXF70M4TGNX,01HR877T9HJTC2RTCQK0G40GNH,911,01HR879PRBQ4EW3BAKRQVYZ2WD,2000.0,04/04/2012,card
01HR88GS1RZ73NE8QX5S4H0ZA9,01HR877T3CYWFTFGXC07E69CM3,73,01HR879PQYYRKC73XM5DZH1M3V,2000.0,18/08/2022,cash
01HR88GS1TEKGB4QADS2SC4QBA,01HR877T3C372S0MYVVN32HNQ7,415,01HR879PSDH5PZD3AF2YHWKKDJ,2000.0,13/06/2013,cash
01HR88GS1VQ0X0MST4AS9PVR3R,01HR877T1H2VA5GMJHMPM6BQDN,525,01HR879PS8TVCW4F76KWVDNNM7,1842.95,20/01/2023,cash
01HR88GS1WPKDQHA8XWA8SM617,01HR877T7XAG3CMEEQ56NMCAJS,897,01HR879PRKES6NYH9BXF7JYPDZ,1192.48,15/10/2022,card
01HR88GS1YX6RQE6AMXGDTE8K9,01HR877T910G1G3N8HS004R834,372,01HR879PQVXCAG9J3Y6Q6SN9M1,927.26,05/01/2012,cash
01HR88GS1Z9X3JQHG7MTFB09S6,01HR877TACW6VNP54C8WGP2ZF7,140,01HR879PSXCV8YHAC3VAHM48F2,2000.0,27/06/2014,cash
01HR88GS20W32XY525KBMHXQEN,01HR877T0ZBQCBEYG609SRJNFF,738,01HR879PR5763AS67MMKM8RZ19,373.6,30/07/2021,cash
01HR88GS228N847470BAGJ9T31,01HR877T34R4EQKJMFXNQPS95M,746,01HR879PT8JF38S6YNQ2X9YV7M,2000.0,30/12/2021,card
01HR88GS234YM10EFZNBCGZK3V,01HR877T37Q4K6VER6KJ1PDMAS,426,01HR879PTAMS5AEN1MDYZ1QSSY,2000.0,25/10/2021,card
01HR88GS24SJP91WJ93HBWCGQH,01HR877T8AT25XARQDSQC2S3Q7,929,01HR879PRJFD637J9YQ764MEMQ,2000.0,18/06/2013,cash
01HR88GS255RP21J58F8Y6T9TV,01HR877T77J8B9949N4F44MWKT,86,01HR879PS0DW6KGBYR1D2RWS7K,186.35,09/06/2021,cash
01HR88GS2807CKPTCEN6EQ4WV1,01HR877T667JHAR43VK7JJMG45,379,01HR879PDDZ47AD7XTZ129Q605,2000.0,02/04/2019,card
01HR88GS295S684NR546TVNJWQ,01HR877T271S1PHH6W345AB2TC,229,01HR879PTFCPM6H5TWJF346CT3,1655.84,17/01/2012,cash
01HR88GS2AB78ZSSA4F8SHMYM5,01HR877T2NEJ8ECZ2PZV27XEPF,618,01HR879PTNJF1A08KX9KJP0S1W,471.35,21/07/2011,cash
01HR88GS2BEFPRQZH7FZ9V8N3T,01HR877T33RPBSK5A7M6J535S0,777,01HR879PRHQNDEM074HWQHEB33,2000.0,09/10/2013,card
01HR88GS2C2PRPRTPE1RJJJ29E,01HR877T9N95JMRSB2AVWZQMNW,451,01HR879PR878QDCPCF3DJMPH1D,259.37,30/12/2023,card
01HR88GS2DG0647S9Z1MVGN2FH,01HR877T3082SK6MS83PXW37JG,382,01HR879PV0N85Z7183SJMS30TS,2000.0,13/02/2012,card
01HR88GS2F7WRT55SNYSBYF90N,01HR877T6HFYN3EPMN810G20EH,293,01HR879PQYH1HFCCP09ZHXJ2RX,2000.0,04/05/2016,card
01HR88GS2GSHZY7AG35JBZ3P7K,01HR877T717RAKMH4AYQAGWPX5,169,01HR879PS88FE1BFDWV9CE1M7S,2000.0,09/09/2019,card
01HR88GS2H9RC86Y3SZ54DAFV4,01HR877T9HBVGSAR3WWW75MXS6,72,01HR879PSBEFSTRFYXEHD5RKJC,238.66,24/08/2014,card
01HR88GS2JBKKGPA78TPG68ZJJ,01HR877TAZ60Q6CV4YGC2KDTYK,794,01HR879PCFG2TR6PDDBAZB7RJX,158.91,02/04/2012,cash
01HR88GS2KZPFGHG37XW1ZZZ0W,01HR877T51KJWRCVZT1D9MA03C,755,01HR879PRQ37AZ7A5TFJMJB77J,2000.0,29/11/2014,card
01HR88GS2MYHFD3C0STMFP0PR4,01HR877T29E7EZQHY2RSH4BCA1,542,01HR879PTWR4WMGATJHBB9FYHS,2000.0,24/05/2018,card
01HR88GS2NG9063XAJBH11VM8Q,01HR877T9JFK1S33E3SDKC5X8C,18,01HR879PRP6A7MF1N4WQZH3ZW0,764.24,26/04/2023,card
01HR88GS2PSZS8VX91YKJY6SDE,01HR877T7TJ5HRP1V3W5EKWJ32,390,01HR879PTBHA3XHBN4MDNJHT26,2000.0,09/02/2013,cash
01HR88GS2S9AAAY2TDB6RG0JSH,01HR877T2JGB1H3JE24QW3BG2P,665,01HR879PTPJSWFHRXH6TK6K43Q,70.82,16/11/2014,cash
01HR88GS2T094AQF2WNJZSS5H0,01HR877T43V79R1JFSK9Z7XA79,920,01HR879PEGXDD257PZB1YG6N1N,2000.0,20/02/2020,cash
01HR88GQ7HF3J5Q4EG4Y81RYCW,01HR877T5XF8RBTHF1Q816ENGW,184,01HR879PRQRJF4ARF9DF5011F8,2000.0,26/01/2019,card
01HR88GRRDCJ25ASTZZCZZTX5C,01HR877T0WZ45GPZF2R08D7RX7,436,01HR879PT8JF38S6YNQ2X9YV7M,121.22,14/04/2014,card
01HR88GS3HG14PK6ECH1J4WC8Z,01HR877TAT8S0ET6BPY92K0CP1,134,01HR879PQSJX6YH7P2CXWPZ6DR,187.21,21/05/2016,cash
01HR88GS3J86AZAKHK06CT31E2,01HR877T6HN7NDKMJD52CFREEE,353,01HR879PSPCV9B0GQ31PMH2RZT,391.09,03/10/2023,card
01HR88GS3M9YRQHPSEH57GB1H1,01HR877T7ZD8CH6MD63X4Q1CAB,627,01HR879PRBTJG8D069AFHMARVE,1536.77,29/09/2016,cash
01HR88GS3NGP04DSX9B7WDYNQJ,01HR877T8Q1S6JAYVGK4GBAZKY,426,01HR879PS66X1XVX8B5QDR3NJC,2000.0,14/06/2023,cash
01HR88GS3QK6YGKRSM99FSTM1P,01HR877T361J135KJDFYTMCTBE,27,01HR879PRRNZ7X7ANJH3Q1BFCB,2000.0,31/10/2023,cash
01HR88GS3R6SW081N015TP1YDB,01HR877T83DV8QYCW2KGBCT82K,172,01HR879PRCEFAZBQFRBXJ9FVRZ,2000.0,08/11/2010,card
01HR88GS3TGJYY1RASJJKJX95N,01HR877T54C6HV5STXPQ5FA4FB,180,01HR879PS3H8DQN98F054Q7NSS,1564.87,02/10/2023,card
01HR88GS3VVPF6MKF3V7DY7YTF,01HR877TARF2T6K5EV8YK4ZMAJ,322,01HR879PS696VZNFY74AGVNVQ8,18.05,14/10/2023,card
01HR88GS3X3WZMYTKYFC0PD12P,01HR877T7MP3C1XWPBM6GK9Z8Q,646,01HR879PT4A8MWBEDG3GTJ6YDF,2000.0,10/08/2022,card
01HR88GS3Y1SE7DJZJ5REP062H,01HR877T738GCPZJ0W6SSCEN8W,507,01HR879PRKAN38GBJJ3M9VQ6P1,2000.0,07/08/2020,cash
01HR88GS3Z6HAV461FX6BJ4Q8B,01HR877T0WD0KE68K5YPWB2A45,681,01HR879PRTZB58MZRGF57AF7J0,124.79,02/11/2017,cash
01HR88GS411RVHA8XEX3A4YKET,01HR877T54F81MJN2ECNCRGQT3,131,01HR879PT3MWVRFYZEXYX2ET9P,635.06,08/01/2024,cash
01HR88GS42ER9X05D9FA97FA5Z,01HR877TAK63BFCEH0PEVC38DD,277,01HR879PS1831DAE819P6ZBBKQ,2000.0,12/06/2022,card
01HR88GS44ZW2BXDC1VVXF5JM1,01HR877T6Q5CMPTBRCDQ1ACSV7,657,01HR879PRVXNG74PYMM90WR4Y1,457.58,13/04/2011,card
01HR88GS45E3TZW947YBPPVN21,01HR877T6ZNZ6HHS6SHQHNKHZS,790,01HR879N6W49ECP0Z3WRWT9J13,203.28,04/07/2011,card
01HR88GS47MRPB4P3K019K966K,01HR877T9HJTC2RTCQK0G40GNH,563,01HR879PV51XQM3RQ5KX9R5WQ2,935.47,28/02/2018,card
01HR88GS48Y4Z724Y1JE5ZE7VM,01HR877T8DH5G53PFHFG64C6JD,525,01HR879PS95X08PXN0G0G2YHPK,1842.95,18/06/2010,cash
01HR88GS4A568JWJG405WV81C7,01HR877T82GAMFCYPQE0NMPSXZ,521,01HR879PQY2EWG45YMAAMVSQB0,2000.0,20/09/2014,card
01HR88GS4B0TDB7NT60WADWV6C,01HR877T86HV2NV5T74R5W7WY7,660,01HR879PRFQFXZSDQHC8XPQ17G,2000.0,28/12/2021,cash
01HR88GS4DJZVW2TH6AY9E225J,01HR877T5JYC82KPTRS2MKW133,790,01HR879PS2N4GTQ7CTAD4SWM20,203.28,26/08/2016,cash
01HR88GS4E55468VZH6WV3PYN3,01HR877TA6SN638WTB33HM9CE6,53,01HR879PSAV6ADA63HFFW8TRHF,2000.0,03/05/2012,card
01HR88GS4FQ51BWCFCBV0DN168,01HR877T7GVVBFRV13TMV1XTHK,405,01HR879PQVMZW1QBC8E8FY5YB4,2000.0,28/05/2011,card
01HR88GS4H3DTBCJW7YCFMX3TG,01HR877T5XZPH5VM5Z1R1VGTRD,64,01HR879N5EC4DA0QHZ18VMQ3VW,286.3,13/09/2023,card
01HR88GS4JPXRFQZAHWVX37HZK,01HR877T7ZPDGY8KM9PEWSC0Z5,580,01HR879PT8FW9G93N62F18D8J6,353.83,29/03/2023,card
01HR88GS4MDSJETTW4V580ZQ29,01HR877T8NK99KV931A9GHYB4Q,597,01HR879PR0S7PW0970BE3HM1HE,1069.15,05/11/2011,cash
01HR88GS4NNG9C7TTF3319ZW0W,01HR877T91F5ZN2P0CTEFPCWZA,648,01HR879PRRCNB0B90GMM5NCB13,1646.09,27/11/2017,cash
01HR88GS4PAR8GGMH3Y78K8ZJS,01HR877T66CZX73F5RTDV10X5X,768,01HR879PR28QP224YAR24BH40X,1730.89,08/08/2023,cash
01HR88GS4RN17C84FWKEXCXMBW,01HR877T3J4PVJA6E10F8Q015A,171,01HR879PSHKM4EM7FA426BV0GV,1261.04,13/01/2023,cash
01HR88GS4SG15622XXYZG0986W,01HR877T3JMQAMASY00RM4SS6Z,70,01HR879PTTJWED29CEHHK2Z9PE,1619.5,21/05/2019,cash
01HR88GQ6JT3Q00F6JBD6WCATE,01HR877T3C372S0MYVVN32HNQ7,931,01HR879PSEEZH85TQ60ERAZ1RK,310.02,17/01/2014,cash
01HR88GRQ5XN4WKNABZNQX8BX6,01HR877T3NZDPXR9Q85J24Y0FK,334,01HR879PR3TRSKETNW3GPB6RJ8,2000.0,04/07/2023,card
01HR88GS26257F2DBWHY9TMJS6,01HR877T7F9FB6P5FD6EX7J3CS,130,01HR879PR1PX6BM21TQR0AMDPD,1958.25,02/12/2016,card
