supplier_id,supplier_name,supplier_contact,email,unit,floor,block,street,city,country,zip_code
5fd79c9f-3b2b-437b-ae54-107c9d61a451,"Lynch, Lewis and Smith",+44 980 868 1482,ocollins@yahoo.com,464,20,T746,Kyle dam,Lake Lorraine,UK,G8A 7NR
1f85b7a9-6f95-4416-8ced-29c5683bd38f,Bentley Ltd,+44 797 454 1502,smithhugh@outlook.com,80,28,O580,June square,Griffithsstad,UK,L6C 1EE
709ecdcb-a055-4978-8e2a-cdf80bdc3841,"Martin, Harris and Bryant",+44 384 513 0100,suzanne44@hotmail.co.uk,336,8,A017,Sanderson squares,Hargreaveston,UK,E71 5QB
d6c16ea8-8c2d-42f2-99a9-94a637957670,"O'Neill, Richards and Hart",+44 685 320 8917,jonesrosemary@hotmail.co.uk,578,49,P920,Griffin estates,South Amandaside,UK,S6 4BW
50867ae9-0ccb-4aa2-8c2a-dd48b47fba1a,Tucker-Harding,+44 867 357 6549,bradley29@yahoo.com,52,6,K032,Kelly lakes,Katyton,UK,M47 9DG
e7e9274f-7872-4fa2-b235-5b5675e78282,Sullivan-Cox,+44 496 408 1624,danielleparker@hotmail.com,08,13,Z236,Eric groves,Lake Garry,UK,LS7Y 9RA
176e7929-f0b9-4b32-ba3b-7ebd2bdb570c,Carter-Harris,+44 420 581 1624,owilson@clarke-ali.com,602,9,L804,Jeremy camp,South Jenniferhaven,UK,G02 3PQ
60435594-9bd3-4553-9991-180950a6393b,White-Williamson,+44 413 950 4165,carterross@smith.com,967,46,Y601,Welch estates,Mooremouth,UK,L6K 9RZ
748b889f-c216-4ed9-ae27-54ce3eb9b819,"Davies, Kent and Dodd",+44 118 604 8747,joshuachapman@rose-bennett.com,580,37,U825,Sylvia estate,Jennaville,UK,E1 9PB
3d2f5c8d-85fe-4b9c-83af-282edcf80b3d,Richards and Sons,+44 081 463 5452,daniel18@newton-taylor.com,6,33,U069,Turner prairie,South Antony,UK,DD8 8FF
c2d8a87c-52c9-4d1a-97b8-1bbf8e80edd2,Clarke-Davidson,+44 660 971 8134,mauriceshepherd@hotmail.com,2,43,R406,Dennis lane,West Matthew,UK,M5 7DA
4dac2a09-ff95-4dd3-be3b-6f833fa69507,"Walton, Jones and Page",+44 323 574 3377,marygardner@outlook.com,6,46,R253,Dale meadows,New Bethan,UK,MK6 1RD
5f6325d4-d140-4aa8-813d-b743e80d1d86,Roberts-Hunt,+44 623 699 0370,garry71@hotmail.co.uk,9,11,G117,Teresa underpass,East Jordanburgh,UK,M90 6NA
d46a57c6-4754-421a-814b-7dd66e792acb,Bell and Sons,+44 209 462 7231,hargreavesbrett@bevan.org,76,43,X358,Khan roads,Grahamton,UK,E4 4QS
6700a112-b9b7-4b75-b223-a36e243d6364,"Griffiths, Taylor and Rice",+44 935 007 9281,halltimothy@cross-birch.biz,828,10,J838,Gallagher road,Victorview,UK,SW99 3YS
644a3183-3fcd-44b5-aedc-a8c073bb2ab1,"Fox, Lewis and Macdonald",+44 671 387 3740,lynnwilliams@hotmail.com,434,35,R101,Hannah walks,Lake Elliotmouth,UK,AB1 1NY
e661e9a1-e0e3-4189-a286-118406540c5d,Burrows and Sons,+44 567 193 8879,whurst@yahoo.co.uk,675,38,F464,Fox parkway,Begumstad,UK,IV44 8ZP
824381a5-c55a-4689-bdd9-c84532db36d8,Power-Richardson,+44 082 771 8982,eileenjones@yahoo.co.uk,9,9,K474,Marsh lock,Morrisonshire,UK,M82 9LA
127a8472-e0b0-4c65-a715-a33851e40d07,"Goddard, Wood and Parry",+44 211 651 2401,annette67@outlook.com,4,9,D577,Christine cliffs,Walkerport,UK,OX4M 3YQ
45e1f182-2f61-4906-a8a3-2d175a3d04bf,"Harper, Jones and Bennett",+44 902 885 4123,aclark@holmes-simpson.biz,529,42,A301,Collier locks,South Francesstad,UK,M24 6JR
c8d458b6-9463-4564-9b90-33e268a7cc6a,Hill-White,+44 310 747 5998,richardcampbell@hotmail.co.uk,07,25,T624,Lowe crossroad,Port Charlieville,UK,UB4 3JY
ff43c204-9c64-48ed-bdd3-859469ededed,"Hilton, Carter and May",+44 796 288 3033,greensally@armstrong.com,39,3,N390,Hunter road,Normanshire,UK,E6 5WH
d23fd6df-ed46-462d-842d-567cc1e0e4c6,Phillips-Chambers,+44 231 728 6064,dale01@collins.org,314,9,O557,Nigel estate,Port Jasonland,UK,G3 4QZ
4bbd8c6b-d531-45d2-8746-7c9659c7ea08,"Goodwin, Hughes and Lloyd",+44 482 753 4270,barnetttony@evans-connolly.com,00,11,V837,Geoffrey plain,Port Ricky,UK,E30 3ZH
9952d3e5-62c4-42b7-9501-e84d5c8b8ad9,"Robinson, Roberts and Clark",+44 952 216 5696,zwilson@smith.co.uk,8,2,K320,Bell crossroad,West Lauraville,UK,OL69 7QX
60c0f707-ec55-41b4-b212-b187407da925,O'Sullivan-Chapman,+44 709 068 1803,agodfrey@yahoo.co.uk,0,21,V090,Ali prairie,East Chelseaside,UK,W8 6YJ
032028ac-2a17-415d-bcc1-34b018f1e0fe,Marsden-White,+44 009 881 6498,kimberleyfox@jenkins.biz,12,34,C231,Melanie bridge,West Scottland,UK,W8 4UT
46fd1dd5-e624-4712-b217-e119f974c374,King-Bartlett,+44 358 969 1432,ostanley@white.co.uk,6,13,S276,Craig causeway,Sophieborough,UK,G79 2SW
074e8947-89a0-4803-a821-0286af67e95d,"Fletcher, Barnes and Davies",+44 633 047 1493,nmitchell@outlook.com,241,26,S301,Shah rapids,Paulinehaven,UK,HX0 7QR
3081de3f-e0cb-4a4c-86a2-f84ab5dfeee5,Davies-Walsh,+44 884 397 1507,ethompson@yahoo.co.uk,3,47,J527,Franklin track,Port Zoeport,UK,M3 4NU
1e5f2862-c721-43e0-a0b0-43b228938237,Patel and Sons,+44 137 587 6290,martinkathleen@collins.com,8,20,L627,Olivia alley,Victorchester,UK,G3 5NS
6e9c23a3-0529-4ce4-9fff-1d37aa695111,Jordan-Allen,+44 294 337 5486,msmith@hotmail.com,94,49,U684,Sara mountains,West Brendaview,UK,E3 8FQ
d6fec4b6-2c44-453f-aac6-d4641a533f12,Atkinson LLC,+44 734 189 1569,jgriffiths@wright.net,043,30,J541,Heath plain,Port Daleton,UK,W50 3AP
fb1d84e9-1165-4140-8514-5b9ce871dfd5,Harrison-James,+44 906 699 0835,clare50@hotmail.com,48,6,N666,McLean bypass,Port Glennberg,UK,W4B 3YW
333a6ed5-e0de-4162-8fab-8d2be631c1de,"Adams, Russell and Edwards",+44 097 961 2680,bellben@hotmail.co.uk,9,9,J841,Parker wall,Albertton,UK,S83 9FP
c99849e5-326f-4f4e-8617-fa7021c467a2,"Benson, Fox and Byrne",+44 831 527 3033,tracyhoughton@yahoo.com,0,37,S994,Dale bypass,North Joyce,UK,G3C 9RY
02af6669-cbc3-4888-acbf-e1b3cd4cf1a8,Hudson PLC,+44 230 605 3336,dalehughes@sykes-barlow.com,45,12,X144,Patel harbor,Lake Rosieburgh,UK,N5 9YJ
ae5dfa3c-4cdf-4a6c-8fc3-3f7806368208,"Sharp, Crawford and Cooper",+44 232 055 0720,bwilliams@newton.com,001,46,D244,Josephine mountain,East Jasmineville,UK,W9 3NR
163694d5-e02f-43d8-8906-7bb84d7f723f,Ryan PLC,+44 420 020 4488,marc87@carey-stevens.co.uk,835,36,R480,Craig loop,Sylvialand,UK,E0 0GY
e2c668fb-9524-437c-89b1-653fbaeb637c,"Roberts, Webb and Newton",+44 216 932 7806,richardsonellie@harper-bryan.com,2,5,Q873,Smith pike,Anneton,UK,B9 3UB
7a491095-1956-4e88-8ff2-959baab13427,Bell-Moss,+44 468 375 8272,frank49@yahoo.com,310,8,Z734,Mason spurs,Lake Jamieburgh,UK,L97 7LN
8afad11f-949a-4cd0-9d8e-b7941221ea7c,"Griffiths, Baker and Robinson",+44 514 444 5321,nbooth@yahoo.com,46,32,L026,Christine mews,Jasmineborough,UK,PH5 7UN
53aa7fff-e04c-4d4e-8a16-a8ee34bad86e,Sullivan Ltd,+44 068 995 9224,jean60@outlook.com,90,48,U504,Helen street,Whitehouseview,UK,HP98 0UT
2b8522de-8a87-41e4-ba39-a2d53e5fdd03,Vincent and Sons,+44 654 748 4085,denishaynes@hotmail.com,57,33,W067,Wilson rue,Aaronbury,UK,B46 0WU
a05fd6d3-3ebe-4066-a9bf-1290f3608533,Gardiner-Reed,+44 449 245 4764,edwardsjustin@yahoo.com,725,49,Q381,Clarke prairie,Alexfort,UK,L08 9AH
b1cbe746-391a-42fe-8dc5-3ce36fbb0b70,Patel LLC,+44 920 869 6252,smarshall@edwards.com,82,6,U136,Kevin vista,Wendyfurt,UK,W87 3NL
420c6352-caf1-400c-988c-ec795b4a6c0f,Elliott Inc,+44 169 699 8280,hilarypowell@reid.co.uk,510,48,J159,Jones bridge,East Jasmine,UK,B1H 0ZY
144236ea-9f24-44e8-9f33-548805afa22e,Ali-Stone,+44 337 280 5424,ohale@hotmail.co.uk,3,7,E916,Hobbs prairie,West Natashastad,UK,W1B 3DH
444b7ef3-6341-4292-a522-c12819cae1dc,"Bruce, Houghton and George",+44 820 613 1846,akemp@gmail.com,54,18,Q681,Ward ports,Liamfort,UK,AL65 7HZ
30ee6ea7-4070-40f9-ac66-0e63bb253d31,Hill-Edwards,+44 959 998 4820,wthomas@wood-shah.com,067,30,U195,Jones divide,Walshfurt,UK,BT4A 2DT
0505d24f-ac9e-4cf7-b4c4-252ba9639a7c,Murphy-Smith,+44 045 773 4088,hortonamelia@hotmail.com,01,30,T168,Craig garden,Edwardsview,UK,BH1W 3JS
8df19eda-8354-4e55-bc91-8e5e08fd0243,Roberts Inc,+44 182 915 8489,scottmohamed@davis.biz,588,36,H939,Stewart valleys,East Rogerton,UK,TA8W 6QY
a7fb080b-242e-4950-b1ed-f13c641f9646,Henderson-Webster,+44 412 829 9547,kathleenfrancis@barker-clarke.com,642,49,R284,Kevin run,New Albertburgh,UK,M88 7BZ
960cd771-b061-4f8f-8e71-907fb23a7aa1,Elliott-Jennings,+44 955 639 2683,scottconnor@townsend.com,414,48,T515,Donna squares,Powellbury,UK,TQ2 2XH
9b6ead15-6ee8-4012-828d-f022b3fcdb17,"Morris, Lewis and Brown",+44 235 749 3470,scottjoseph@yahoo.com,51,32,P723,Ellis port,Robertsmouth,UK,W0 1ZU
45a69128-3a11-48ed-839c-0488cc1350a6,Dixon Inc,+44 238 674 7443,woodamy@mitchell-thomas.com,330,13,P345,Gill ports,East Wendy,UK,N8K 7GG
cf9763d1-5e21-42e7-92e0-5c4715cf524a,"Sykes, Davies and Butler",+44 422 380 8193,dconway@gmail.com,672,42,L459,Richards street,Wardmouth,UK,WD2V 4TD
81a8ba1b-a54f-4980-aa8a-1bd3ecf21c47,Pearce-Douglas,+44 768 480 1706,charliedavis@gmail.com,65,48,P190,Harrison plain,Teresaberg,UK,L5K 3AE
e9875351-0e1f-400b-a0fb-605c0acb50c8,Pearce-Jones,+44 753 767 6779,bondrichard@stanley-elliott.com,663,20,K285,Hugh spur,Shawville,UK,L89 8AT
78de01af-e572-4dd8-9946-4f918ce6ea33,"Perkins, Bailey and Browne",+44 598 118 7311,alison80@winter.com,051,22,N687,Paul pike,Carlside,UK,W71 3DD
7dbd636f-2ddf-48a3-84ef-ee1dc73e51a8,Shepherd-Mills,+44 677 490 3082,ojones@barry.com,693,37,H795,Martin key,Terenceburgh,UK,HP3H 5RA
72fe68fd-4725-4fc9-9cdd-eb2bbaaf4372,"Ahmed, Stephenson and Riley",+44 319 915 9468,janemiller@yahoo.co.uk,905,30,A351,Linda cliff,Barryhaven,UK,IP8X 3LT
94887b48-15c2-4325-bbca-56f382a74c1f,Parker and Sons,+44 461 550 2624,charlene79@oneill.com,13,47,Y473,Clarke mission,Nathanmouth,UK,BA3 1YS
f7e419cd-5bc0-4297-aaf7-8dc9d28ea3a6,"Williamson, Brennan and Davis",+44 711 686 9322,stanleywilliams@hotmail.co.uk,729,48,F028,Jackson heights,Sharonton,UK,B09 5RJ
6c033392-6ae9-4600-bdfb-3640268f4bcc,Coleman PLC,+44 271 162 7592,maxsmith@phillips.com,51,31,R360,Tony squares,Clarkton,UK,L3D 2TX
244bbe58-75cc-4363-be2a-ec72a208ecc9,Phillips-Wilkinson,+44 795 105 9127,joneseileen@cook.com,3,11,U097,Thompson oval,Trevorstad,UK,SS5 7LE
647726fc-9c94-4699-8c43-40530c116e77,Townsend-Hall,+44 545 205 9713,amber52@slater.org,5,2,Q700,Ashton circles,Wongland,UK,BD20 8RD
c481d49d-b401-42d8-ac86-8102d19e79c8,"Jones, Johnson and Hall",+44 713 210 9240,leonard38@phillips.info,154,41,I477,Douglas meadows,Alexandramouth,UK,MK8 5DN
85540847-2108-4ba7-b5d8-91a24d6091cf,Ali and Sons,+44 247 606 1942,jmatthews@hotmail.com,01,45,N883,Albert mission,Howellsborough,UK,L2 5WG
484428c4-e7c5-49c0-bd7c-3819b485f958,Dawson Ltd,+44 950 755 3488,ocartwright@french.com,59,17,K132,Freeman wall,Katyborough,UK,KY10 4NJ
a7398d2a-bdd6-438c-8c66-181124afa1ce,Allan Ltd,+44 181 226 3155,robinsonharry@jones-martin.com,51,45,U543,Jones ramp,Port Jaytown,UK,CO2 7WT
09420396-b493-4a12-97ec-4f60e72395eb,"Taylor, Glover and Nelson",+44 624 256 4199,vanessawallis@higgins.org,3,23,C696,Price common,North Ameliaberg,UK,ST6Y 3RN
2489b235-58ba-4293-a7ef-eb63513a1fe5,Anderson-Brown,+44 329 427 2432,max22@murphy.net,96,25,E937,Charlton pine,South Georgia,UK,IP11 7HR
d792a981-ee4b-47b0-8573-36abe8a41f01,Brown Inc,+44 177 148 1075,jessicafowler@parkinson.com,363,17,D196,Lynda drive,Greenland,UK,W1 4RR
c0ceae7e-fcc2-4cdc-b135-5b43bb993438,Murphy-Bailey,+44 108 401 8706,jane17@outlook.com,2,19,V681,Scott mountain,East Martin,UK,LE9E 0XN
2c488648-d70b-4140-aa06-7c12ee6f8e8c,"Barrett, Evans and Connolly",+44 846 974 3666,pauline82@murray.com,954,31,T157,Alexander radial,Whitefurt,UK,S97 5WG
89937ed6-da8d-4e88-bc12-a8cb2c51f205,"Davey, Browne and Scott",+44 437 859 0912,reedgeoffrey@fisher-khan.com,693,24,W129,Kenneth harbors,Haynestown,UK,BS2W 3GX
cfe5d9a6-4805-4476-9d60-29f53430ffca,"Johnson, Thompson and Hancock",+44 831 626 9552,williamsbethany@outlook.com,131,39,Q638,Carr street,Jodieberg,UK,W37 8AN
79b45e79-893b-48ba-ba9e-8165c74d5057,Kennedy Inc,+44 504 442 4518,kerrybutler@parker.com,29,16,V147,Kenneth drives,New Katy,UK,WF26 9ZJ
1f528423-6f8a-4234-82d8-5da0d93e1c85,Knight Ltd,+44 486 932 2511,holmesgeorge@gmail.com,898,47,Y675,Allen passage,North Ritastad,UK,G9 5HG
d3cae0ed-f2ab-4a5e-b43b-fb54e51e78e9,Hawkins and Sons,+44 520 773 6410,iain14@berry-smith.biz,3,4,A114,Pickering pines,Darrenborough,UK,E0C 0HE
2a7b5743-5c53-4ea8-a8dd-1c0c177958a4,Scott-Walton,+44 651 803 3238,hughesadrian@rogers.info,4,11,F860,Jacob lakes,Port Malcolmborough,UK,L2 0PA
146b63a7-8513-419e-902b-0042a2f34fd3,Robinson Inc,+44 602 864 9974,mariefry@andrews.com,56,39,T947,Hazel locks,Cooperbury,UK,IG88 4YF
75a5ac81-9a01-49a9-8e8c-d410d9d929fb,"Brown, Patterson and Parkes",+44 994 731 8558,pauline26@gmail.com,8,26,C579,Ward station,West Douglasburgh,UK,L31 3DS
432c5ccb-d6ab-4dbc-9444-9a892e8cfbe5,Cooper-White,+44 322 352 4580,houghtoncarl@brown.com,96,7,C832,Christian squares,Wendyburgh,UK,W20 8SA
0b575ac8-c917-480e-9398-9705faa87377,Stevens-Ward,+44 043 852 7908,ppowell@short.biz,57,49,Q353,Paula isle,West Marcberg,UK,N2 5FU
2bada62c-5103-4a2c-b3c8-173b5b3f768d,Wood-Owen,+44 441 441 6643,trevor91@hotmail.co.uk,66,50,A773,Mohammad inlet,Williamsbury,UK,N54 9QZ
0b71f31f-12d3-43cb-9d68-67be09a4197b,Williams-Field,+44 614 943 9954,jamessullivan@yahoo.co.uk,784,37,L979,Carolyn island,South Natasha,UK,W0H 4JH
9a5ba87f-3692-4692-8ff1-1b8fee7c4c3f,Rowley and Sons,+44 696 582 7135,sandrawatson@hotmail.co.uk,391,23,Q503,Mills drive,West Jamesburgh,UK,W4 3XA
e12ba9d9-5033-413f-a415-87e1d9f92714,"Morris, Jones and Young",+44 903 668 3145,amanda31@butcher.org,508,23,R178,Alex streets,Kirbyburgh,UK,L10 8HA
a552e825-407f-4443-85e4-04786e4c857c,Reid and Sons,+44 226 908 0719,ojones@hughes.info,24,26,S938,Max shoals,Rossland,UK,AL89 7UG
d8adbe87-8c0d-4ee6-a5fd-e7335cfb8947,"Moore, Bailey and Brooks",+44 032 885 4520,abbie34@hotmail.co.uk,13,35,A115,John locks,Jeantown,UK,B2 5EJ
667ebbe9-df61-4082-8c37-280945da74f7,Begum-Ahmed,+44 507 640 1560,newtongarry@outlook.com,6,30,Z920,Dixon station,Barnettberg,UK,IM04 6WE
a6dee857-c124-45b3-85c3-d5bbac8ad873,"Read, Johnson and Quinn",+44 712 026 0540,johnsonbenjamin@davies.org,13,6,C697,Derek fork,Juliashire,UK,W9U 5AU
911832e2-0f35-4067-95bc-02b8e16b3611,"Booth, Atkinson and James",+44 332 540 1205,knightshannon@hotmail.co.uk,7,48,A783,Thomas estate,East Diana,UK,W6 0DL
75c57c71-7b12-4287-a6f5-335c662ffc8f,Harrison-Palmer,+44 469 527 7234,wilsonmargaret@gmail.com,5,48,Z146,Carroll square,Dianamouth,UK,S61 9GQ
b2904ae2-f993-414a-9028-06c19fa1105b,Williams Inc,+44 817 225 0821,davisonpamela@yahoo.co.uk,22,11,B385,Thomas fields,Juliaport,UK,E5B 8WH
34a0ff28-6c7d-4c85-9984-8d5ec2e1c55b,"Hicks, Johnson and Dobson",+44 746 018 2963,zscott@barber-bradley.com,7,31,A939,Jonathan mews,Robinmouth,UK,W50 3QB
37052258-87ad-4930-a858-041aa9ad5f19,"Price, Armstrong and Edwards",+44 084 388 2314,ldixon@gibson.co.uk,27,24,S181,Thomas dale,Carlmouth,UK,NP4 4ZH
b03402e6-cca3-4f66-82d0-1036441b9dbb,Watts Inc,+44 259 223 2482,alex06@outlook.com,3,41,F552,Ian island,Hansonborough,UK,SK0 8ZP
dc6cb72d-a60d-4464-937c-707a50edb4f4,"Bell, Wright and Taylor",+44 955 346 3806,pottsnatalie@anderson-storey.com,018,6,A013,Wright route,East Linda,UK,L9E 3JE
6b933a32-9a7f-4ead-bd46-4d9371bff0e4,"Evans, Cooper and Gregory",+44 618 451 6290,hharper@bentley-wilkins.com,4,41,B810,Clare union,Adamsshire,UK,HX8M 4WN
0a6044f5-7b76-447a-9a88-842e4d2643f8,"Taylor, Gray and Chapman",+44 715 276 9963,kimberleyjones@hardy-cole.com,021,36,K614,Barker lights,East Leanne,UK,SP0 4NW
66d592cc-f3b0-4626-91d9-8377486b38e5,Byrne Ltd,+44 002 028 0259,henryjean@yahoo.com,04,46,D263,Richardson forge,North Ashley,UK,TS90 4AY
c8b2d8a1-c503-44ed-961e-8b8f4c138c2e,Powell PLC,+44 527 904 7163,nathan49@outlook.com,486,26,V654,Edwards land,Martinville,UK,EN16 1FW
5a7d687b-11a4-4bac-a9ec-de432d0f15a9,Adams-Morgan,+44 757 409 5607,douglas65@gmail.com,8,20,J186,Brenda port,East Davidborough,UK,TN2A 7AB
608facec-908d-468e-a69e-9f3f7b4ba1fb,Townsend Inc,+44 254 066 2310,ftaylor@yahoo.com,0,43,Z194,Howard street,Catherinehaven,UK,B1 5ZB
335f3532-228a-49ed-a8c6-07a535a08997,Chan-Jackson,+44 022 935 8993,wardstephanie@dawson.com,80,11,X355,Kennedy plains,Annaville,UK,S86 5QU
09adda65-8782-4bcb-981e-4f9203fbc4a1,"Sullivan, Smith and Hall",+44 338 255 7910,pickeringann@outlook.com,4,15,H251,Carr oval,Elliebury,UK,LS69 6GX
35aa026b-5e1d-4ccc-9701-7c1e209ab978,Harper-Ahmed,+44 651 491 6368,kellyhunt@gmail.com,34,28,G317,Marshall mountains,Mohamedtown,UK,B67 8RR
ba2fda61-bda9-49cd-87a1-22ece3b608c7,Kelly LLC,+44 684 826 0224,briggsgeorgina@james.com,0,20,Y670,Ford fields,New Georgina,UK,FK4 2UG
54f4c4ae-5573-4254-ac5a-d9892e839641,Baker-Wells,+44 501 509 2608,leslienewton@hotmail.com,639,13,M941,Leon harbor,Abigailmouth,UK,W13 8ZS
f683d75f-7f33-40c4-8ef7-f993cf714d0b,"Cooper, Wood and Taylor",+44 065 823 2842,dennis27@baker.com,155,8,V290,Marilyn stravenue,Teresaland,UK,MK97 0HF
270175e6-5fbe-4583-be4c-d676a5a3a6c0,Cooper and Sons,+44 698 812 7489,kayabigail@wallis.org,9,30,P411,Day crescent,West Natalieborough,UK,RM3 7AJ
c5e24568-7082-4639-a68a-d4a355f5dc02,Harris LLC,+44 363 154 5299,jaynesimmons@outlook.com,75,13,F002,Smith shore,Collinsshire,UK,N03 0HL
db960c81-a0c9-44f2-b912-959a112f9b04,Price Ltd,+44 912 411 9016,sian92@rahman.biz,56,1,J270,Arthur alley,Charleshaven,UK,S5B 4TW
16e66971-9e4c-4401-bdca-0ec6df138f3b,Kelly and Sons,+44 905 376 7359,louise93@gmail.com,565,44,O282,Douglas ramp,Barryland,UK,E5J 3GG
136943f9-b087-47a7-a04b-299984a6c41a,Robinson-Wilson,+44 162 088 9921,whittakerderek@hopkins-tomlinson.com,9,4,I892,Chloe parkways,Jeanburgh,UK,NW53 3RS
75e7a95f-7bc3-42ba-b991-f2c5a0d24679,"Wade, Russell and Miller",+44 325 858 5639,glloyd@savage-brooks.com,837,21,K941,Richardson island,Brennanview,UK,E5F 5EG
e4f056bd-76c5-4d1c-9a73-aaef98d60694,"Robinson, Morgan and Brown",+44 458 868 1588,yvonne54@pratt.co.uk,351,1,C611,Shaw roads,Francesburgh,UK,L0W 7FY
d853a730-bd86-4132-b202-7aa9b0cf1520,Hall-Quinn,+44 321 126 0779,ijones@yahoo.com,63,23,C158,Wilkinson knoll,Watersview,UK,G4 6LX
dd874583-dad8-4ce3-827a-7272c0852050,Smart-Ahmed,+44 416 569 5358,jason32@gmail.com,6,32,V947,Conor ways,Lake Laurenport,UK,G64 3UD
312f4dca-b050-4520-b74c-f401befc1afd,"Lee, Duncan and Leach",+44 808 032 3925,newtonrhys@outlook.com,14,12,G238,Mellor burg,West Barbaratown,UK,GY61 5WX
0c97e806-cb33-4654-bf2a-ff10531f6057,O'Brien Inc,+44 158 310 7950,bhughes@cooper.com,1,18,O519,Swift mews,Andrewsburgh,UK,AL9 3EG
41e696f6-4efc-4fe1-ad3c-d6449c2f9e9f,Martin-Harding,+44 002 735 1198,thomasmax@gray.net,8,1,O710,James estate,Russellland,UK,NR41 8GA
92ef68aa-0c3e-4393-ae34-be2242a08efc,"Price, Oliver and Fletcher",+44 473 447 8864,psmith@bennett-bell.co.uk,27,17,J725,Charlie rest,Thomasberg,UK,E3W 0UT
50d357da-d7ac-4b25-acef-cc2fb5a9df23,Taylor-McCarthy,+44 053 452 7884,iowen@yahoo.com,20,45,G832,Humphries groves,Lake Kirstyshire,UK,PR9N 5RE
9a8bc910-9a6b-4555-922b-946a7bd1bce8,Blake-McCarthy,+44 515 932 4359,kbrown@outlook.com,763,6,E465,Rachael courts,South Clare,UK,L83 2JU
17d08252-4c8f-4a12-b152-e006bfc8c321,"Mason, Holt and Fox",+44 526 225 6150,annaarnold@murphy.com,212,50,I025,Brandon roads,Freemanbury,UK,B5 6SZ
fa95c1b6-0673-4f89-90a3-dacf5ccdfab8,Lee-Lewis,+44 239 990 8163,vturner@morgan.com,634,22,G312,Hall inlet,East Nathan,UK,SP70 8QT
300f6a3c-35da-4de3-a8df-26add151c8f6,Skinner and Sons,+44 310 467 7759,rhys53@hotmail.co.uk,328,6,P421,Simon trail,Lake Hilary,UK,S8 9XQ
a44e785a-d872-4ac1-91e2-044018bdd340,"Rose, Benson and Williams",+44 658 795 6013,gavinward@hotmail.co.uk,416,46,V241,Young drives,Port Carlyhaven,UK,KT72 6UE
f1d2c4b2-b5de-40de-b94f-2377b4b39380,King-Thomas,+44 747 257 1353,glewis@yahoo.co.uk,54,4,E009,Singh center,New Donnafurt,UK,NE5X 6XP
637acf7f-9098-4175-8f1c-da1e6cf40158,"Wade, Thorpe and Thomas",+44 262 698 5892,nicola19@outlook.com,50,38,O459,Thomas mountains,Port Rachaelshire,UK,RG1Y 4AF
e6d12cfb-debd-4df1-a793-6bc97644687c,Dawson-Griffin,+44 666 253 4201,natalieskinner@gmail.com,06,49,C445,Anna radial,Humphreysmouth,UK,UB9 1GL
8a0c520d-771f-49ce-9680-549b2032541a,Smith-Mason,+44 956 953 6221,bbarker@williams-davies.org,23,19,B884,West shoals,South Ashleigh,UK,G8 8ZY
b4e7c4c0-7f84-4af4-b40b-95d8bdadfbab,Abbott-Johnson,+44 794 161 5145,louis61@outlook.com,02,38,J201,Graham mountain,New Kevinside,UK,W5W 7DA
1fc514dd-6044-44d3-9569-fda0ea3f44be,"Murphy, Craig and Bennett",+44 740 693 8966,connor85@morgan.com,831,40,Z791,Jennifer overpass,Georginaview,UK,B7A 8LW
a4823f26-2433-46bd-99c3-74acc09dc62d,"Lane, Jones and Lane",+44 755 779 4534,conorturner@evans-jones.com,0,30,S849,Mitchell street,Lake Donna,UK,PA5 4BR
9becf5ea-403b-48da-b222-ea44050760f3,"Mitchell, Martin and Brown",+44 087 447 1398,vbarber@hancock.org,793,27,S822,Marian motorway,Hopeview,UK,M5 8WY
6ad7776d-0f73-4317-8798-6d81a84737f7,Matthews-Harrison,+44 643 987 5645,zdavison@poole.org,2,18,Q002,Ellis shores,Hollowayhaven,UK,G7E 6TP
e8d3312a-36b5-4b31-a341-c2f819a22eab,"Davis, Cole and Martin",+44 809 976 8581,hallfrank@cartwright-murray.com,72,30,Z556,Rose light,South Josephineville,UK,WC7N 1TP
0c66dc80-ec53-4034-af7e-3af2e2dad759,Bennett PLC,+44 867 079 3364,rebeccasheppard@hotmail.co.uk,6,47,W241,Thompson lights,Alexandraberg,UK,G92 5YD
c334a80b-2c5f-40b0-b54e-a118cb12dd8d,Hunt and Sons,+44 197 648 3235,jeanmistry@outlook.com,564,45,S583,Elaine walks,New Malcolm,UK,W06 0US
b27389ed-2263-49af-b6ac-91f387f4dde9,"Gibson, Jones and Morris",+44 417 716 4632,alanblackburn@outlook.com,371,44,Q624,Rachael circle,Lake Dominic,UK,S40 5BJ
dab28b2c-9620-4a9d-948b-d22badbbb547,Armstrong PLC,+44 796 617 8616,lynnewatson@brown.com,3,22,D666,Francis plaza,New Roybury,UK,JE7 0JG
3f28ec27-633f-4a9f-a610-c2f3479de9b1,Watts Ltd,+44 942 612 9685,patrickriley@hotmail.com,6,36,G951,Elliott throughway,Tinaland,UK,L69 9JR
c482b277-cfbc-4695-b44c-9677b1e1e0bc,Davies Ltd,+44 424 086 7321,clive26@yahoo.co.uk,8,43,Q251,Smith glen,North Gordon,UK,PO14 2AY
cca7981b-61af-4565-88a2-e4901ca7d433,Barber PLC,+44 430 576 1474,teresaandrews@berry-lyons.org,254,25,G066,William plains,Lake Glen,UK,N5 5RX
d664007c-4c8c-46db-99c2-640f98ef51b6,"Cooke, Brown and Scott",+44 432 435 5862,daniel25@elliott.biz,1,10,R210,Ali locks,Millerview,UK,WF3A 8PH
